Time,Cell Name,eNodeB ID,eNodeB Name,TAC,Region,Subregion,Latitude,Longtitude,Overall CEI,Data CEI,VoLTE CEI,Streaming CEI,Gaming CEI,IM CEI,Data-RRC Setup SR (%),Data-Call Setup time (ms),Data-ERAB Setup SR (%),Data-Attech SR (%),Data-Bearer Create SR (%),Data-Retransmissions (%),Data-Throughput (Mbps),VoLTE-RRC Setup SR (%),VoLTE-Call Setup time (ms),VoLTE-Drop Call Rate (%),VoLTE-ERAB Setup SR (%),VoLTE-Registration SR (%),VoLTE-Registration Latency (ms),VoLTE-MOS,Streaming-Throughput (Mbps),Streaming-Latency (ms),Streaming-Retransmissions (%),Streaming-Buffering Time (msec),Streaming-The number of Rebuffering,Streaming-MOS,Streaming-Jitter,Streaming-Dropped Frame Rate (%),Streaming-Inter Packet delay (msec),Streaming-Packet Loss Rate,Gaming-Throughput (Mbps),Gaming-Latency (ms),Gaming-Retransmissions (%),Gaming-MOS,Gaming-Jitter,Gaming-Dropped Frame Rate (%),Gaming-Inter Packet delay (msec),Gaming-Packet Loss Rate (%),IM-Throughput (Mbps),IM-Latency (ms),IM-Retransmissions (%),IM-Dropped Frame Rate,IM-Inter Packet delay (msec),IM-Packet Loss Rate (%)
2200,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,62.55,76.54,78.25,74.65,67.44,64.02,89.86,608.35,86.8,86.17,81.5,5.08,0.36,81.48,1513.12,10.06,89.12,84.65,847.94,2,0.47,1311.53,17.54,3844.59,13.92,1,228.44,18.85,377.01,10,0.44,1775.63,4.49,2,372.06,7.33,446.66,17.03,0.24,1919.74,7.08,19.51,464.45,13.14
2200,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,71.92,75.52,60.83,67.9,60.95,73.12,84.73,1578.61,84,89.66,87.87,7.68,0.05,88.64,1117.65,18.21,88.71,81.9,1226.17,1,0.32,1229.33,6.86,3547.34,16.18,1,252.52,11.63,220.51,17.18,0.12,633.59,8.25,2,405.56,14.65,298.85,18.4,0.27,1139.66,12.05,9.52,215.07,13.41
2200,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,65.26,60.65,74.14,61.47,74.39,78.03,89.74,798.05,84.99,86.08,82.51,2.41,0.2,84.07,1341.26,3.39,89.31,82.79,1736.5,2,0.02,1498.44,17.63,3013.1,19.76,1,239.36,9.8,320.25,13.25,0.13,895.38,6.66,1,378.16,8.03,352.49,15.3,0.24,809.86,15.37,10.86,483.53,16.51
2215,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,63.79,76.17,76.98,75.39,69.61,74.97,84.67,1812.29,81.09,82.35,82.38,9.33,0.36,87.2,1349.41,8.78,80.27,83.87,1700.46,2,0.14,664.14,3.5,4311.76,19.99,2,392.06,15.2,228.93,7.96,0.12,690.45,14.75,2,402.82,10.51,268.3,15.18,0.16,687.85,9.35,11.91,231.61,16.73
2215,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,66.38,76.81,64.8,69.76,65.25,77.53,88.38,1643.12,83.94,86.35,84.61,2.86,0.16,86.68,560.92,12.6,81.28,87.31,1733.6,2,0.2,804.29,12.97,3559.44,18.42,2,273.47,9.36,242.56,13.23,0.15,533.81,5.51,1,248.72,12.69,360.44,10.86,0.13,892.75,11.45,14.4,485.57,19.29
2215,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,77.73,69.76,76.7,75,71.7,66.43,81.47,1873.24,85.37,87.57,84.75,8.45,0.18,85.36,1751.59,8.11,87.94,86.9,578.09,2,0.3,1657.24,19.37,4912.42,11.67,2,469.95,17.36,336.7,13.03,0.49,1999.06,15.08,2,337.27,9.52,370.04,16.3,0.26,1357.75,15.49,15.93,365.51,11.34
2215,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,79.69,69.76,74.14,64.62,60.23,77.47,82.13,1534.88,88.58,84.04,87.82,8.23,0.15,85.42,659.62,4.66,80.66,85.26,1986.27,2,0.47,811.16,6.98,2523.79,17.59,1,424.42,12.29,356.76,12.53,0.14,1805.73,8.52,2,315.57,13.02,276.85,9,0.48,1935.95,14.49,18.71,346.42,7.64
2215,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,74.78,65.81,64.11,65.25,61.34,61.44,89.6,1961.37,83.66,83.27,82.66,3.27,0.04,87.15,1187.6,14.88,84.07,87.02,1078.32,2,0.15,1985.67,18.31,2512.39,11.63,1,323.68,17.06,417.13,16.56,0.14,647.34,9.12,1,239.87,11.58,302.76,15.76,0.15,639.21,19.89,11.28,268.94,13.69
2215,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,70.38,71.71,63.71,73.49,67.73,73.53,83,1005.38,89.12,83.38,82.63,9.01,0.34,81.03,560.29,16.54,84.61,88.96,1412.68,1,0.47,1026.79,13.3,3679.69,14.12,2,467.34,17.14,315,11.96,0.18,1423.75,13.19,1,277.31,19.49,271.94,16.67,0.29,676.39,18.46,18.49,484.49,11.06
2215,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,74.71,60.69,79.88,75.38,68.73,60.88,83.11,1359.65,82.04,86.37,81.82,7.3,0.15,80.97,1995.17,18.78,85.08,80.83,1603.62,2,0.18,1555.52,9.38,2948.8,10.16,2,497.61,17.36,339.14,18.76,0.34,1162.61,10.51,2,386.27,15.38,381.76,15.14,0.48,1381.8,10.23,7.97,241.42,11.3
2215,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,69.2,70.35,76.45,65.37,66.91,61.4,83.85,744.2,80.08,82.69,84.19,8.23,0.19,89.28,1106.38,8.35,87.04,89.26,1886.7,2,0.22,1750.84,15.47,4195.01,10.27,2,238.82,12.56,309.69,11.27,0.48,1880.91,18.74,1,360.22,17.4,439.86,14.73,0.12,1648.65,7.44,11.95,401.02,16.86
2215,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,61.24,74.35,61.33,62.44,63.96,70.14,86.13,726.96,82.15,83.15,82.32,3.09,0.14,88.99,1605.41,15.39,86.56,82.81,1852.13,2,0.16,1341.46,19.76,3649.04,19.65,1,423.13,13.76,475.6,14.48,0.06,670.37,19.66,2,347.08,15.72,319.29,18.95,0.3,600.93,8.76,14.04,332.27,19.91
2215,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,73.08,72.06,66.36,72.1,77.41,72.25,88.53,1885.52,83.2,85.18,84.62,3.08,0.3,86.59,1532.11,11.38,88.1,83.88,633.35,2,0.34,1954.44,3.73,3725.01,13.84,2,458.54,14.27,362.49,6.75,0.01,1610.93,12.8,2,290.44,11.42,447.92,14.05,0.35,1098.95,16.24,6.86,222.67,15.98
2215,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,65.43,63.06,65.39,61.78,67.5,71.05,88.04,1416.76,88.35,82.19,87.46,6.7,0.04,82.88,1385.3,17,80.07,84.71,1597.21,1,0.47,1402.06,6.36,4422.27,14.27,1,270.85,19.17,332.71,11.02,0.39,972.1,15.24,2,211.57,10.32,218.28,13.62,0.31,1612.68,7.54,19.05,497.75,11.44
2215,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,71.81,71,69.1,63.52,77,61.91,87.6,1139.42,81.98,84.65,86.95,4.07,0.46,82.41,913.9,12.79,88.54,82.98,1162.03,1,0.28,847.43,19.86,2205.1,15.75,2,363.11,17.26,383.25,12.29,0.27,1058.5,5.25,1,495.87,13.38,431.25,13.05,0.5,1049.98,11.79,8.16,439.92,18.62
2230,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,97.64,95.11,99.22,96.37,78.14,96.52,98.05,213.74,97.66,98.54,97.45,0.37,3.69,98.43,233.96,0.55,98.75,97.15,61.08,5,4.81,57.94,0.43,539.16,2,5,52.26,0.65,14.91,0.53,3.77,10.46,0.36,4,77.29,0.87,22.74,0.38,0.18,532.26,9,10.68,379.42,12.33
2230,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,97.98,99.51,99.33,97.54,75.51,98.32,97.33,225.42,98.64,97.15,98.9,0.5,1.26,97.42,223.24,0.13,97.84,98.79,39.86,5,4.93,33.86,0.06,488.63,3,5,83.96,1,52.89,0.93,3.44,58.16,0.35,5,32.25,0.39,33.1,0.97,0.23,1233.77,13.11,15.94,456.78,14.02
2230,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,95.96,99.77,98.86,98.6,79.72,98.91,99.47,240.54,99.47,98.54,99.78,0.42,1.98,97.12,283.82,0.35,98.48,99.7,93.29,5,1.27,39.07,0.32,441.07,2,5,26.1,0.6,33.88,0.73,3.96,73.98,0.5,4,55.62,0.74,49.96,0.2,0.03,1485.75,13.38,19.14,423.06,8.64
2230,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,99.3,95.9,96.24,96.46,75.38,96.68,97.88,122.69,98.65,98.72,98.34,0.26,4.29,97.09,129.14,0.58,98.52,99.36,98.92,4,1.4,36.97,0.14,219.25,2,4,84.22,0.07,32.87,0.23,1.83,21.5,0.14,5,59.18,0.75,37.64,0.15,0.14,820.27,13.29,7.39,476.44,19.97
2230,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,95.22,99.08,96.75,99.41,65.24,95.41,97.93,262.68,99.14,99.58,98.7,0.12,1.9,98.61,131.05,0.65,99.87,99.97,26.77,4,4.37,18.64,0.04,590.6,2,4,18.57,0.91,90.49,0.03,2.47,22.89,0.13,5,47.7,0.7,12.4,0.96,0.3,767.47,6.28,15.51,362.5,12.93
2230,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,96.34,97.71,97.79,99.35,70.34,98.7,97.61,278.09,99.52,97.8,99.35,0.3,1.66,99.27,248.02,0.08,97.32,98.16,71.44,5,1.57,79.73,0.11,942.77,1,4,66.56,0.32,82.05,0.81,1.53,85.74,0.07,5,93.34,0.02,91.21,0.04,0.35,1783.34,15.36,13.23,208.5,19
2230,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,99.41,95.98,98.91,95.56,77.44,99.22,98.65,127.58,97.19,100,98.91,0.34,1.05,98.56,229.09,0.06,99.21,98.22,27.94,5,2.26,13.26,0.44,216.59,2,5,90,1,35.21,0.31,1.9,42.99,0.37,5,22.57,0.56,80.61,0.22,0.33,1165.04,11.81,8.16,454.85,18.1
2230,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,74.16,74.83,62.65,61.42,71.93,79.7,83.52,757.34,85.64,86.76,80.16,3.87,0.43,84.5,1379.69,19.78,80.1,87.68,1947.7,2,0.32,1911.18,11.23,4273.04,17.34,2,208.27,19.24,432.41,7.39,0.35,1861.88,11.6,1,410.97,17.51,393.88,10.32,0.31,1110.22,18.41,13.78,368.51,19.5
2230,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,64.47,73.12,61.26,67.21,65.32,66.18,84.03,1916.54,89.15,88.17,88.98,6.96,0.21,81.13,1063.11,7.88,83.03,88.59,581.04,2,0.2,1041.14,5.34,2190.4,18.31,1,227.31,13.03,400.54,7.85,0.08,1158.9,9.37,1,302.23,10.99,345,15.97,0.45,963.36,7.37,11.48,241.16,7.62
2230,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,75.34,61.47,74.39,72.13,62.63,79.97,86.59,1483.34,85.34,82.79,84.09,9.48,0.4,81.94,1125.4,4.98,84.24,86.86,1795.04,2,0.22,1062.58,7.86,2753.07,15.78,2,245.65,7.14,328.02,12.04,0.42,1634.2,16.82,2,464.62,7.37,305.67,12.84,0.23,1157.99,14.17,14.74,365.79,6.07
2230,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,98.13,97.73,99.81,96.22,61.09,98.99,97.63,293.38,99.88,98.31,98.4,0.09,4.95,99.32,147.99,0.96,97.96,98.27,78.14,4,2.09,48.02,0.17,867.68,2,4,63.4,0.44,68.49,0.72,3.47,72.99,0.19,5,42.45,0.25,92.27,0.62,0.29,630.88,17.27,10.63,456.92,6.68
2230,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,95.39,99.13,98.02,95.87,76.79,95.99,99.31,126.1,98.11,99.38,98.21,0.06,1.29,97.72,113.6,0.95,99.96,98,96.28,5,4.61,64.93,0.16,668.27,2,4,18.93,0.54,27.19,0.11,3.35,95.72,0.16,5,59.3,0.7,47.6,0.08,0.2,1540.22,11.97,16.55,261.85,17.86
2245,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,96.24,97.02,98.96,95.42,66.15,97.44,98.1,120.18,97.76,99.41,98.43,0.45,1.83,97.51,210.36,0.54,97.61,99.91,21.6,5,1.99,76.28,0.4,896.04,1,4,61.18,0.69,82.31,0.4,3.7,25.49,0.47,4,40.19,0.1,32.46,0.31,0.32,1636.36,19.22,13.27,246.58,8.37
2245,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,98.22,96.53,97.65,98.99,60.88,99.3,99.19,103.45,97.29,97.94,98.89,0.16,1.35,99.48,297.29,0.87,97.26,97.19,96.33,5,2.79,77.72,0.08,819.18,3,5,53.9,0.87,75.52,0.81,4.51,42.31,0.14,5,21,0.96,40.54,0.74,0.26,1936.25,17.84,15.54,269.85,14.39
2245,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,0.28,97.62,99.19,63.88,4,1.28,27.73,0.28,663.5,1,5,45.42,0.87,64.93,0.64,2.99,59.57,0.3,4,28.72,0.06,62.98,0.97,4.43,14.54,0.39,0.94,95.66,0.77,0.86,3.65,69.01,0.19,4,55.47,0.67,10.39,0.99,0.46,711.25,6.21,15.54,476.59,7.62
2245,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,0.07,99.96,97.45,32.54,4,3.52,54.19,0.33,485.52,3,4,55.31,0.67,39.57,0.46,3.53,39.9,0.34,5,61.83,0.02,65.7,0.31,3.73,76.44,0.04,0.46,91.36,0.76,0.97,4.48,95.21,0.47,4,68.52,0.51,55.84,0.09,0.05,1473.29,16.03,14.99,280.18,16.41
2245,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,0.05,97.28,99.01,12.92,5,3.42,47.84,0.42,241.03,3,4,87.09,0.01,70.71,0.28,4.05,33.41,0.18,4,77.65,0.28,14.34,0.46,3.73,10.76,0.14,0.58,30.07,0.03,0.44,4.64,50.35,0.01,5,81.83,0.51,70.18,0.74,0.31,1423.15,19.81,18.47,389.26,14.77
2245,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,0.27,98.39,99.56,81.25,5,1.89,72.43,0.33,543.37,1,5,44.68,0.82,89.97,0.17,2.68,62.33,0.44,4,34.61,0.48,40.29,0.81,2.7,26.01,0.16,0.78,13.73,0.13,0.07,4.51,51.82,0.08,5,93.32,0.53,29.82,0.8,0.3,1941.69,8.07,16.71,432.21,6.29
2245,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,0.23,97.47,99.64,34.49,4,2.53,27.59,0.31,605.86,3,5,84.4,0.31,76.89,0.88,1.85,81.47,0.26,5,69.43,0.8,18.94,0.38,4.24,65.04,0.27,0.18,34.28,0.45,0.88,1.72,35.35,0.19,4,46.64,0.57,29.28,0.45,0.09,1823.27,12.04,8.7,203.54,12.21
2245,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,97.84,99.46,97.38,98.77,68.72,95.97,98.83,210.59,97.23,99.8,98.84,0.37,4.05,97.16,145.73,0.33,97.99,98.41,43.21,4,2.58,12.99,0.04,266.77,3,5,17.24,0.96,22.33,0.87,2.74,49.5,0.39,4,64.98,0.46,51.39,0.86,0.32,1873.9,11.5,19.48,499.66,6.42
2245,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,98.99,96.69,98.6,95,72,96.09,98.82,290.35,97.04,99.23,98.12,0.25,4.51,98.91,153.39,0.98,98.1,99.63,55.12,4,2.95,98.36,0.21,852.6,1,4,26.81,0.27,21.29,0.95,1.44,89.55,0.21,5,13.71,0.42,43.66,0.67,0.11,1979.26,19.42,14.1,408.46,6.19
2245,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,99.3,98.47,99.54,96.82,76.66,96.34,98.06,264.96,99.93,98.47,98.52,0.26,3.88,99.34,261.48,0.84,99.83,99.36,68.25,4,4.55,34.23,0.12,463.78,2,4,41.19,0.04,94.29,0.7,2.71,32.97,0.32,4,50.52,0.78,31.95,0.32,0.45,902.5,14.15,15.04,445.66,8.99
2245,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,0.44,97.99,98.92,43.78,4,3.4,16.5,0.23,941.3,2,4,72.35,0.28,39.52,0.18,1.47,86.83,0.36,4,76.96,0.92,12.9,0.78,3.79,11.6,0.03,0.33,82.23,0.29,0.87,3.26,65.45,0.06,4,46.19,0.97,47.44,0.06,0.24,621.73,7.92,10.76,231.35,6.81
2245,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,0.18,97.94,99.55,82.56,5,1.23,66.85,0.12,234.04,3,5,86.99,0.67,24.02,0.7,3.09,62.06,0.23,5,28.68,0.94,87.6,0.88,1.8,64.51,0.24,0.74,12.27,0.83,0.75,2.24,62.02,0.19,4,57.42,0.47,27.51,0.84,0.23,1092.2,12.77,6.73,346.15,18.61
2300,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,0.57,97.56,97.27,62.55,4,1.49,21.2,0.37,162.74,2,4,89.23,0.8,13.08,0.75,2.7,44.5,0.23,5,58.38,0.07,82.96,0.68,2.12,95.55,0.05,0.16,85.41,0.02,0.26,4.93,78.5,0.33,4,14.2,0.77,24.82,0.17,0.05,1454.16,10.77,12.49,480.13,9.7
2300,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,0.99,98.79,97.13,46.67,5,4.6,94.6,0.44,273.12,1,5,12.64,0.09,45.75,0.39,2.07,61.08,0.42,5,54.14,0.93,86.55,0.19,1.96,82.82,0.48,0.54,12.13,0.92,0.35,3.51,19.33,0.46,4,56.71,0.25,33.66,0.51,0.24,1580.63,15.93,11.07,485.56,17.13
2300,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,0.32,98.48,97.47,30.15,5,3.6,90.26,0.14,850.62,3,4,17.53,0.3,94.16,0.19,4.14,90.02,0.48,4,65.28,0.23,36.21,0.9,1.42,59.96,0.26,0.52,38.9,0.63,16.48,0.28,970.78,5.72,2,441.33,18.37,276.78,14.43,0.18,1861.22,17.89,8.03,218.93,14.45
2300,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,0.08,98.31,99.6,55.26,5,2.91,81.24,0.03,650.12,1,4,70.47,0.93,48.58,0.22,4.69,93.01,0.04,5,21.1,0.87,71.41,0.01,2.83,47.68,0.19,0.58,62.01,0.75,14.31,0.32,540.07,8.64,2,423.51,14.01,435.06,10.32,0.47,724.61,16.1,7.44,493.58,9.83
2300,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,0.07,97,98.19,27.56,4,1.99,25.78,0.1,730.42,3,4,87.08,0.08,63.42,0.45,4.41,74.36,0.09,4,26.03,0.67,79.63,0.33,4.63,99.92,0.43,0.6,37.77,0.64,6.01,0.21,1704.27,5.42,2,458.23,18.78,482.47,14.48,0.5,1966.62,10.68,19.66,382.94,16.64
2300,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,0.96,98.59,98.96,26.33,5,1.04,71.72,0.48,251.63,1,4,93.39,0.61,60.21,0.4,2.21,34.55,0.41,5,39.03,0.67,51.07,0.13,4.79,34.86,0.23,0.06,76.05,0.9,10.25,0.34,563.18,13.1,2,323.9,17.19,211.38,18.42,0.22,737.1,13.38,14.86,470.79,11.39
2300,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,0.38,99.33,98.3,98.3,4,3.87,56.44,0.36,342.27,2,5,43.74,0.61,81.25,0.81,1.49,26.19,0.24,4,12.62,0.47,94.23,0.89,2.3,88.09,0.2,0.05,42.67,0.48,15.94,0.17,1468.49,6.02,1,369.59,8.43,257.22,18.08,0.04,1291.08,13.86,9.08,365.63,17.12
2300,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,0.5,98.7,99.9,52.05,4,1.25,94.46,0.47,622.08,3,5,25.84,0.89,78.9,0.55,1.29,21.13,0.26,4,10.07,0.13,13.64,0.33,1.15,82.76,0.19,0.07,28.47,0.75,0.51,4.31,77.19,0.08,5,15.59,0.08,21.75,0.01,0.02,1768.28,14.25,18.35,408.48,15.77
2300,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,0.31,98.88,97.59,99.95,5,1.67,66.33,0.32,635.68,2,5,19.46,0.77,24.25,0.46,3.58,40.51,0.36,4,19.25,0.2,64.71,0.51,4.72,14.69,0.23,0.46,96.52,0.53,0.71,3.19,27.19,0.02,4,74.67,0.27,39.93,0.03,0.49,1378.17,6.81,11.84,454.92,11.9
2300,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,0.89,97.92,97.88,22.12,4,2.63,20.52,0.22,342.48,2,5,66.97,0.84,92.62,0.48,2.27,78.09,0.32,5,15.03,0.17,21.8,0.3,3.58,61.05,0.35,0.27,90.99,0.98,0.63,3.61,27.79,0.11,5,70.35,0.12,83.96,0.75,0.05,686.96,12.16,15.54,314.74,11.9
2300,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,0.8,97.79,97.25,70.17,5,1.99,11.7,0.4,673.59,3,4,24.65,0.26,56.72,0.32,3.94,47.9,0.36,5,42.09,0.95,62.5,0.23,1.8,51.08,0.44,0.63,61.34,0.36,18.96,0.06,1938.08,17.58,1,448.21,18.08,440.54,10.58,0.15,1364.2,17.54,7.16,304.65,18.24
2300,746753-7,746753,Blk 866 Yishun St 81,710,YSH,N,1.414722222,103.8373333,0.09,97.53,97.65,98.53,4,4.32,57.14,0.28,200.17,3,5,31.82,0.25,97.54,0.92,3.09,30.73,0.35,4,79.07,0.26,71.21,0.66,3.08,91.85,0.31,0.04,51.55,0.8,7.29,0.26,1453.88,12.42,2,371.25,16.7,414.26,18.67,0.41,1128.86,13.08,11.36,205.31,18.41
2315,735893-2,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,0.88,97.66,97.5,74.48,4,2.78,41.08,0.47,906.3,3,5,76.62,0.64,70.55,0.77,3.12,60.52,0.04,5,15.01,0.8,28.06,0.76,2.75,79.58,0.1,0.14,19.15,0.48,13.9,0.31,978.25,17.92,1,263.13,12.52,260.71,6.09,0.36,1441.97,8.94,10.74,229.21,14.03
2315,735893-7,735893,Blk 870 Yishun St 81,710,YSH,N,1.413111111,103.8380278,0.82,99.51,97.9,76.47,5,2.45,77.86,0.38,895.39,1,5,77.56,0.33,77.1,0.35,4.1,86.41,0.16,5,62.28,0.19,14.86,0.19,2.73,59.48,0.01,0.82,28.06,0.86,8.67,0.18,879.05,6.14,1,310.28,16.56,295.37,12.31,0.04,728.51,13.67,18.52,221.87,13.2
2315,736643-5,736643,Blk 114 Yishun Ring Road Lobby C D,710,YSH,N,1.435027778,103.8270278,0.66,98.38,98.27,87.86,4,4.49,91.43,0.27,200.24,2,4,79.49,0.15,15.25,0.24,2.02,64.95,0.3,5,82.3,0.21,89.31,0.38,4.75,41.94,0.24,0.75,43.42,0.52,6.06,0.14,1753.94,11.44,2,246.3,10.98,473.99,9.44,0.28,1975.14,19.93,18.56,349.74,11.24
2315,736663-5,736663,Blk 141 Yishun Ring Rd,710,YSH,N,1.430777778,103.8305833,0.69,97.9,99.01,33.56,5,3.27,94.23,0.38,953.34,3,5,13.76,0.03,41.34,0.45,2.1,50.36,0.28,4,52.97,0.61,73.11,0.87,1.43,73.53,0.44,0.93,45.4,0.92,13.53,0.5,843.81,16.93,2,352.14,6.82,309.72,18.73,0.24,1832.92,16.4,9.78,392.52,8
2315,736743-14,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,0.63,97.59,98.58,50.33,5,2.89,45.84,0.49,519.99,2,4,56.67,0.4,96.56,0.38,2.87,33.1,0.4,4,91.89,0.85,22.06,0.08,1.93,20.24,0.46,0.34,88.86,0.08,12.11,0.07,839.56,19.09,2,441.23,9.39,346.51,17.09,0.42,1353,14.32,15.34,285.04,17.47
2315,736743-2,736743,Blk 324 Sembawang Close,710,SMB,N,1.444527778,103.8180833,0.03,98.9,99.29,32.56,4,4.32,20.95,0.44,868.61,2,4,43.69,0.57,89.51,0.69,4.03,20.36,0.19,4,86.31,0.38,48.9,0.03,2.02,54.75,0.06,0.2,42.53,0.7,8.74,0.15,1480.64,11.28,2,454.5,15.54,448.61,18.89,0.28,842.55,8.5,16.79,457.44,18.32
2315,737213-9,737213,Blk 652 Yishun Ave 4,710,YSH,N,1.423555556,103.8401944,0.67,99.97,98.53,40.17,4,1.49,82.82,0.04,753.46,1,5,48.95,0.33,94.27,0.19,4.04,89.57,0.09,4,34.33,0.49,57.73,0.73,3.41,10.84,0.02,0.13,33.46,0.55,19.41,0.4,947.87,7.1,1,415.19,11.53,496.38,11.87,0.21,794.32,8.37,11.81,331.93,15.68
2315,742233-1,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,0.45,98.37,98.95,20.54,4,2.18,82.4,0.26,275.9,1,5,44.3,0.58,92.55,0.55,4.2,87.68,0.4,4,99.59,0.37,46.13,0.9,4.26,91.37,0.27,0.62,11.69,0.82,19.37,0.41,1937.72,5.04,2,457.64,8.1,264.75,9.06,0.5,1362.39,19.21,16.93,375.54,6.1
2315,742233-7,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,0.61,97.72,98.47,24.76,4,3.3,67.81,0.02,676.94,1,5,11.33,0.05,67.21,0.01,4.48,48.1,0.16,4,52.47,0.98,63.1,0.61,4.2,90.28,0.2,0.93,93.72,0.97,9.12,0.12,801.7,12.02,2,499.78,11.32,497.59,10.69,0.33,878.25,16.01,9.26,439.88,15.06
2315,742233-9,742233,Blk 440 Yishun Ave 11,710,YSH,N,1.422361111,103.8463611,0.95,98.07,97.06,26.89,4,4.21,40.53,0.07,529.4,3,4,28.52,0.04,68.49,0.77,2.01,32.13,0.06,5,67.89,0.74,53.5,0.51,4.4,22.22,0.19,0.53,73.88,0.24,17.29,0.19,1587.97,3.35,1,393.99,10.27,245.5,13.17,0.36,1582.97,6.3,10.09,471.37,7.98
2315,745853-9,745853,Blk 925 Yishun Central,710,YSH,N,1.427583333,103.8375556,0.24,99.19,99.45,52.26,5,3.23,19.58,0.36,174.34,2,5,80.15,0.55,55.6,0.83,2.99,47.29,0.25,5,18.77,0.18,41.31,0.06,1.63,33.95,0.15,0.5,70.54,0.96,11.25,0.5,667.23,19.99,1,300.12,14.38,369.64,7.96,0.36,1458.58,12.02,18.08,464.52,14.5
