Countries,States,Time,Coverage RSRP,Quality RSRQ,VoLTE Drop Call (%),VoLTE Block Call (%),VoLTE Setup Failure (%),VoLTE Setup Time (sec),VoLTE Holding Time (min),Data Drop Call (%),Data Block Call (%),Data Setup Failure (%),Data DL Volume (MB),Data UL Volume (MB),Data DL Throughput (KB),Data UL Throughput (KB)
Sumter,South Carolina,2/6,-107,-11,2.3,2.16,6.21,15.5,778867,0.79,3.06,5.51,831737,28380,6472,2089
Union,South Carolina,2/6,-115,-11,2.64,4.22,3.99,2.4,687686,3.24,1.33,0.47,422037,5878,26046,3453
Williamsburg,South Carolina,2/6,-78,-13,3.91,2.05,10.78,19.2,456770,0.56,1.62,2.15,453234,26361,39747,4410
York,South Carolina,2/6,-112,-15,1.04,3.74,8.06,6.3,112248,3.91,3.15,6,398883,41292,11824,23
Aurora,South Dakota,2/6,-64,-11,3.79,2.16,4.38,10.6,783244,0.44,2.6,11.89,311540,49984,48635,4474
Beadle,South Dakota,2/6,-94,-10,0.87,2.32,2.72,8.4,533047,0.15,1.08,2.94,836016,8296,3309,939
Bennett,South Dakota,2/6,-107,-7,0.92,4.46,11.84,17.8,583502,2.02,2.9,2.11,623440,14783,21156,4224
Bon Homme,South Dakota,2/6,-63,-10,0.43,5.39,2.24,10.7,372329,3.33,4.25,8.52,724837,4534,46320,3106
Brookings,South Dakota,2/6,-97,-12,4.37,1.75,5.1,11,697088,5.4,4.75,10.99,770327,6104,10607,4310
Brown,South Dakota,2/6,-101,-13,5.48,2.08,2.31,3.5,410054,5.13,4.23,7.06,456604,42004,37439,167
Brule,South Dakota,2/6,-99,-6,1.86,1,1.59,16.5,383900,2.53,0.41,3.67,698608,14952,31341,3000
Buffalo,South Dakota,2/6,-97,-8,0.37,1.16,2.23,17.9,115246,1.37,3.48,0.89,408355,30537,12776,3442
Butte,South Dakota,2/6,-87,-16,1.82,1.46,6.6,18.3,496012,0.35,2.94,2.07,851862,46652,13605,2963
Campbell,South Dakota,2/6,-111,-16,1.49,4.71,2.04,12.7,201583,0.97,4.21,3.35,867062,21466,10939,682
Charles Mix,South Dakota,2/6,-99,-12,2.51,1.5,5.14,16.5,509487,3.97,4.59,1.27,452046,21861,44389,3872
Clark,South Dakota,2/6,-108,-16,1.87,4.2,5.71,7.1,596588,3.06,4.3,6.06,157613,43127,6438,1233
Clay,South Dakota,2/6,-68,-13,3.07,2.83,2.42,7.8,711050,0.79,5.41,11.35,238824,30342,8379,4515
Codington,South Dakota,2/6,-61,-8,3.54,2.67,2.02,13.1,644011,1.34,0.71,11.02,494545,37221,36508,1757
Corson,South Dakota,2/6,-67,-12,1.32,4.06,10.65,6.9,599013,2.28,2.39,2.84,500013,35669,13904,124
Custer,South Dakota,2/6,-71,-12,1.99,5.15,6.02,9.9,983525,4.45,2.02,3.47,544979,25524,24089,83
Davison,South Dakota,2/6,-95,-10,2.2,3.45,11.06,6.8,401018,3.69,2.89,11.39,730555,37642,31782,2023
Day,South Dakota,2/6,-66,-12,4.35,2.03,10.5,1.7,544582,2.21,1.94,9.15,296705,3301,27675,1461
Deuel,South Dakota,2/6,-92,-10,3.33,1.01,3.45,7.2,643264,5.18,1.28,3.18,901438,20518,1882,309
Dewey,South Dakota,2/6,-73,-8,4.68,4.94,5.71,15.5,565289,1.6,3.38,5.72,423101,16356,7305,1491
Douglas,South Dakota,2/6,-99,-6,3.83,4.16,11.99,11.1,795382,5.43,2.83,11.32,787318,43034,35562,3598
Edmunds,South Dakota,2/6,-92,-11,1.24,5.17,1.25,19.9,697868,1.44,0.44,0.94,176021,9756,36324,2997
Fall River,South Dakota,2/6,-103,-8,1.11,2.09,3.57,4.2,769470,5.38,1.75,3.92,991209,4383,15730,4776
Faulk,South Dakota,2/6,-89,-15,0.8,2.35,7.34,10.2,763813,4.36,0.87,3.69,569579,47902,35913,1611
Grant,South Dakota,2/6,-112,-12,4.2,2.55,8.69,9.3,967681,0.86,1.75,6.08,430075,48537,45878,3307
Gregory,South Dakota,2/6,-79,-10,2.17,4.49,3.12,9.3,154292,5.33,0.48,10.21,273354,41789,35044,101
Haakon,South Dakota,2/6,-79,-8,0.6,0.23,9.78,14.6,922738,3.64,0.73,5.28,285219,20168,7881,2055
Hamlin,South Dakota,2/6,-71,-13,3.98,2.87,10.88,3.4,368099,3.96,0.46,1.59,195942,30875,35756,4016
Hand,South Dakota,2/6,-118,-6,1,0.13,5.92,18,417469,2.67,0.22,11.13,725730,22558,29842,98
Hanson,South Dakota,2/6,-119,-12,2.57,2.5,8.06,14.2,769183,1.14,1.15,3.13,483337,44524,21447,1365
Harding,South Dakota,2/6,-110,-15,2.56,1.53,8.97,19.8,645887,1.52,3.82,8.98,962084,10432,38574,1960
Hughes,South Dakota,2/6,-89,-14,4.74,2.82,10.68,16.6,965425,4.12,2.97,10.96,962457,13216,36052,2182
Hutchinson,South Dakota,2/6,-67,-12,4.88,3.79,6.97,14.8,445121,1.95,2.07,4.45,245445,34355,46282,977
Hyde,South Dakota,2/6,-92,-15,0.39,0.51,11.41,11.1,924630,3.66,0.88,6.51,746939,22833,47598,2667
Jackson,South Dakota,2/6,-110,-15,2.62,3.82,11.74,19.9,212274,3.06,3.11,10.06,797591,3692,8383,1833
Jerauld,South Dakota,2/6,-108,-12,3.08,2.12,5.54,8.5,365172,1.49,5.09,3.61,645521,46127,30722,1949
Jones,South Dakota,2/6,-62,-11,2.11,1.23,10.63,1.6,586675,4.98,4.83,9.45,257703,20253,42811,1048
Kingsbury,South Dakota,2/6,-63,-14,1.04,0.83,9.41,7.3,337692,1.19,1.62,6.04,316763,4101,31984,2272
Lake,South Dakota,2/6,-60,-9,0.06,5.18,3.47,19.9,335863,1.58,0.76,1.7,253114,11013,16383,2136
Lawrence,South Dakota,2/6,-79,-16,4.72,1.32,5.61,16.8,205132,0.09,4.45,0.85,349337,4518,7758,3017
Lincoln,South Dakota,2/6,-112,-12,5.17,1.14,5.53,18.7,908671,1.73,0.48,5.76,417881,20615,28488,2242
Lyman,South Dakota,2/6,-104,-15,3.38,2.07,5.87,15.8,462662,4.26,2.84,8.31,359124,34555,34181,3726
McCook,South Dakota,2/6,-77,-9,0.61,4.58,0.91,6.8,517447,3.49,0.86,3.84,918885,23267,34557,4018
McPherson,South Dakota,2/6,-96,-9,2.12,2.29,3.09,9.4,953040,0.87,5.1,2.14,515148,41609,40274,3247
Marshall,South Dakota,2/6,-62,-13,2.99,4.58,2.11,2.2,996825,4.76,4.21,9.53,522822,40436,37077,184
Meade,South Dakota,2/6,-83,-7,1.43,3.28,4.16,19.5,219074,1.12,5.08,11.51,713475,17887,12149,4649
Mellette,South Dakota,2/6,-95,-9,1.24,1.96,2.87,0.5,124215,3.26,4.24,3.41,150501,9417,38603,239
Miner,South Dakota,2/6,-89,-8,4.31,3.91,5.92,16.9,294852,3.91,0.76,0.93,574707,37236,7742,4083
Minnehaha,South Dakota,2/6,-74,-13,4.54,3.53,2.54,4.5,541132,4.26,2.94,4.52,327339,32236,8158,252
Moody,South Dakota,2/6,-114,-12,4.5,1.77,5.1,13.7,883844,0.79,2.21,4.34,949856,42303,9503,3810
Pennington,South Dakota,2/6,-72,-9,1.87,3.86,9.79,19.2,835379,0.17,3.56,3.55,581470,33835,1283,4483
Perkins,South Dakota,2/6,-71,-14,4.74,4.1,2.59,5.2,571003,4.4,1.34,8.08,161190,49151,23026,3457
Potter,South Dakota,2/6,-116,-16,0.21,3.77,4.95,4.5,526070,4.02,4.09,2.81,721706,37517,8595,3530
Roberts,South Dakota,2/6,-74,-12,2.49,3.14,2.93,3.9,969959,2.33,5.49,8.18,548126,46688,14680,873
Sanborn,South Dakota,2/6,-87,-12,2.46,2.7,9.18,14.1,310698,2.73,4.88,7.55,542029,7156,7371,3384
Shannon,South Dakota,2/6,-75,-9,4.02,0.99,9.15,18.5,767187,0.67,4.11,11.8,124551,6739,19959,1828
Spink,South Dakota,2/6,-104,-7,3.66,2.25,8.76,14.6,760789,1.82,5.38,5.37,183268,43412,2629,3858
Stanley,South Dakota,2/6,-71,-7,0.44,3.29,6.54,19.6,536176,1.09,0.67,7.65,764306,23819,1375,439
Sully,South Dakota,2/6,-108,-8,0.26,1.81,8.27,14,924879,1.02,3.52,8.52,307784,18156,12899,1576
Todd,South Dakota,2/6,-90,-15,1.92,0.17,1.67,14.2,391538,3.75,1.95,6.21,972663,5497,21396,682
Tripp,South Dakota,2/6,-109,-14,4.99,3.32,2.53,8.4,407153,2.82,4.62,6.79,926250,27098,14771,821
Turner,South Dakota,2/6,-87,-13,2.07,3.42,10.93,14.7,206306,0.63,1.27,11.98,370219,30634,41102,3069
Union,South Dakota,2/6,-87,-13,4.49,1,11.58,16.5,201156,3.38,1.43,4.73,750022,2221,5103,2655
Walworth,South Dakota,2/6,-75,-14,5.24,0.83,2.73,9,117061,3.48,2.42,9.98,603760,37452,37432,1653
Yankton,South Dakota,2/6,-76,-12,0.14,1.13,9.13,4.8,259300,2.8,2.36,7.75,892016,32256,25972,597
Ziebach,South Dakota,2/6,-100,-7,3.59,5.07,2.05,10.2,396649,0.84,1.42,4.33,549137,20432,37587,2703
Anderson,Tennessee,2/6,-89,-16,1.22,0.6,0.59,14.9,783064,1.2,1.79,8.72,944577,9804,34987,3942
Bedford,Tennessee,2/6,-113,-12,0.95,1.84,6.99,4.8,162039,0.52,1.37,7.77,798360,49706,24377,1637
Benton,Tennessee,2/6,-80,-15,2.7,5.23,8.53,10.7,214804,0.45,0.36,10,709967,12808,34891,2657
Bledsoe,Tennessee,2/6,-64,-13,0.92,0.22,1.03,12.5,132222,2.07,5.33,10.09,110403,23417,30800,3421
Blount,Tennessee,2/6,-111,-14,0.37,0.72,7.43,3.5,776779,0.9,4.8,8.33,705661,40468,13960,4151
Bradley,Tennessee,2/6,-91,-11,0.21,4.46,4.17,9.3,179172,1.03,2.48,10.58,858751,33851,30574,1281
Campbell,Tennessee,2/6,-106,-15,4.29,4.52,9.53,14,107687,2.66,0.27,7.52,957253,15893,28573,2410
Cannon,Tennessee,2/6,-98,-11,5.01,3.13,6.6,16.2,893674,3.11,5.45,7.47,278363,38300,9713,3002
Carroll,Tennessee,2/6,-110,-9,2.67,2.3,2.34,17.1,635791,0.58,2.74,0.16,727087,28184,47395,3568
Carter,Tennessee,2/6,-114,-10,4.93,3.75,10.71,15,941662,1.12,0.22,4.12,125225,33132,18334,2609
Cheatham,Tennessee,2/6,-68,-10,1.06,1.72,7.75,18.9,442347,5.1,0.75,1.19,785328,4833,49706,2672
Chester,Tennessee,2/6,-87,-16,4.5,2.26,5.55,3.6,492544,0.13,0.98,7.02,795401,31223,28617,4362
Claiborne,Tennessee,2/6,-74,-12,2.64,1.11,2.07,11.7,613928,1.47,4,5.55,504132,39341,9579,3261
Clay,Tennessee,2/6,-62,-15,2.87,2.5,6.75,4.1,402997,3.15,0.78,1.78,555549,7530,23328,3049
Cocke,Tennessee,2/6,-91,-7,1.04,4.53,4.38,8.6,350578,2.7,1.7,4.89,503095,6643,16680,3951
Coffee,Tennessee,2/6,-92,-8,4.37,4.45,8.67,5.8,385351,2.54,2.33,0.57,780501,19668,5428,4034
Crockett,Tennessee,2/6,-68,-16,5.37,4.31,2.89,9.9,613679,0.5,5.13,4.74,167810,7131,34613,3250
Cumberland,Tennessee,2/6,-75,-6,5.1,2.75,1.61,1.7,870263,2.82,3.76,6.53,325378,11162,29920,549
Davidson,Tennessee,2/6,-71,-14,2.31,2.78,11.67,16.1,308057,3.49,1.38,11.78,433112,38094,10557,4529
Decatur,Tennessee,2/6,-104,-7,4.05,3.8,7.33,13.2,761173,0.72,1.86,11.8,129597,4662,22559,1623
DeKalb,Tennessee,2/6,-95,-10,2.36,3.13,0.94,6.2,158791,3.54,3.68,5.34,480899,24722,20087,2824
Dickson,Tennessee,2/6,-83,-15,2.47,4.76,1.01,8,764684,4.03,2.44,8.83,482906,21734,11413,776
Dyer,Tennessee,2/6,-91,-10,3.37,3.33,5.33,9.4,291460,5.33,1.76,1.68,441635,41395,5976,4984
Fayette,Tennessee,2/6,-86,-12,1.05,3.37,8.86,15.5,149961,2.44,0.32,3.33,140247,21039,40728,4952
Fentress,Tennessee,2/6,-117,-15,2.62,1.97,1.4,8.9,192089,1.23,1.16,3.1,680351,41264,9313,3693
Franklin,Tennessee,2/6,-84,-12,3.21,0.52,3.43,2.5,293120,4.44,3.53,10.14,310738,10145,30761,412
Gibson,Tennessee,2/6,-115,-15,2.18,3.06,4.9,12.5,911864,4.66,4.7,6.83,368980,31356,9856,3727
Giles,Tennessee,2/6,-69,-13,0.77,1.59,8.76,8.4,997314,3.49,4.33,3.88,754347,10761,44464,480
Grainger,Tennessee,2/6,-100,-8,0.81,2.7,10.82,4.9,547521,2.91,4.02,10.69,118077,11977,33616,1942
Greene,Tennessee,2/6,-63,-13,2.05,5.49,5.91,11.9,333215,1.9,4.59,9.15,185812,1923,35209,1434
Grundy,Tennessee,2/6,-90,-9,1.14,3.88,11.26,4.2,827568,4.75,0.58,10.51,302057,21784,8894,1343
Hamblen,Tennessee,2/6,-91,-13,0.42,1.53,6.97,1.3,391751,1.26,2.88,11.77,573694,14872,12391,2997
Hamilton,Tennessee,2/6,-67,-9,4.04,3.59,2.88,5.3,465043,2.29,3.56,3.53,749201,46566,10829,214
Hancock,Tennessee,2/6,-64,-15,2.35,1.13,11.19,2.9,546494,2.71,4.05,6.05,689648,19308,19436,2136
Hardeman,Tennessee,2/6,-99,-7,2.16,3.55,9.69,3.1,498138,0.22,1.41,3.28,642216,16804,46760,1081
Hardin,Tennessee,2/6,-91,-14,1.77,4.92,3.3,4.2,312099,4.4,4.86,4.63,101141,25631,5007,2242
Hawkins,Tennessee,2/6,-116,-10,1.55,3.84,0.35,5.8,638153,5.04,2.82,5.07,169087,4431,33432,4589
Haywood,Tennessee,2/6,-70,-14,2.5,4.84,10.37,18,651443,2.87,3.68,0.16,843957,15544,43430,2827
Henderson,Tennessee,2/6,-70,-10,4.53,2.2,8.6,3.9,437329,0.52,3.55,6.93,248300,32927,32654,2395
Henry,Tennessee,2/6,-95,-12,0.63,3.14,3.95,14.8,771645,5.2,3,7.19,663747,4330,34511,3739
Hickman,Tennessee,2/6,-70,-9,3.63,3.4,11.01,4.7,858745,2.31,0.77,7.46,177262,39390,29367,1585
Houston,Tennessee,2/6,-66,-15,1.28,4.5,0.58,9.4,656724,2.68,3.12,11.9,973077,11328,2803,1763
Humphreys,Tennessee,2/6,-109,-14,2.06,3.74,8.04,10.9,560856,0.6,4.92,1.2,790704,16645,31129,1784
Jackson,Tennessee,2/6,-86,-10,1.49,0.06,1.05,4.2,528592,2.29,5.33,10.52,532444,2636,39700,3495
Jefferson,Tennessee,2/6,-76,-6,0.71,3.65,9.97,7.8,978531,2.39,3.59,7.34,346836,46974,41177,3665
Johnson,Tennessee,2/6,-98,-9,4.34,3.31,8.87,8.5,271932,4.44,1.52,8.3,689593,29422,10265,1267
Knox,Tennessee,2/6,-64,-12,1.48,2.29,3.37,4.4,271205,0.43,0.96,7.1,663278,5835,49806,4837
Lake,Tennessee,2/6,-102,-8,5.14,4.14,2.3,18.2,945020,1.17,0.29,9.64,165302,43566,8172,1231
Lauderdale,Tennessee,2/6,-67,-8,4.92,2.06,3.73,5.9,105989,3.6,2.11,0.76,828651,43128,1386,2748
Lawrence,Tennessee,2/6,-117,-12,0.94,4.81,0.95,8.9,296936,3.9,0.89,7.5,592403,42053,37415,645
Lewis,Tennessee,2/6,-116,-9,5.13,2.45,6.88,8.5,326466,3.44,1.95,10.73,754140,46138,48352,4454
Lincoln,Tennessee,2/6,-68,-12,2.91,3.48,1.95,14,141210,2.96,5.3,1.56,265627,48742,40600,1305
Loudon,Tennessee,2/6,-84,-14,3.84,4.6,7.2,16.7,111059,0.4,2.72,11.05,532248,4452,17935,4706
McMinn,Tennessee,2/6,-66,-8,5,2.94,8.76,4.1,531715,2.05,4.35,8.78,384518,1044,8395,4020
McNairy,Tennessee,2/6,-110,-14,0.81,2.6,5.52,11,621284,5.47,1.62,8.11,852217,26726,43718,3667
Macon,Tennessee,2/6,-93,-12,1.31,4.68,8.2,5.1,217232,4.29,0.31,6.17,274183,39405,31722,278
Madison,Tennessee,2/6,-61,-13,0.98,5,5.65,8.3,321929,4.67,0.19,6.82,250134,4536,13530,4438
Marion,Tennessee,2/6,-62,-7,3.82,1.21,6.33,8.7,290185,4.85,2.17,0.28,885992,11977,6047,2717
Marshall,Tennessee,2/6,-64,-7,3.05,2.8,7.13,16.8,256880,1.04,4.61,6.53,222593,25073,25558,2032
Maury,Tennessee,2/6,-74,-15,2.18,1.24,4.09,13.9,894931,1.31,1.97,4.66,992479,28909,16415,4095
Meigs,Tennessee,2/6,-92,-10,3.24,5.46,11.43,16.9,322789,1.58,0.39,6.43,567675,15628,43300,1017
Monroe,Tennessee,2/6,-102,-16,3.82,5.15,4.4,9.9,249003,4.93,0.06,10.45,902557,22804,13976,941
Montgomery,Tennessee,2/6,-91,-6,3.72,4.38,1.25,16.4,319385,2.18,4.39,7.06,755486,19087,27798,2451
Moore,Tennessee,2/6,-67,-16,0.85,2.02,6.5,17.1,396477,3.58,0.84,3.26,193870,46082,26601,2768
Morgan,Tennessee,2/6,-110,-13,3.04,4.3,2.98,9.5,452750,2.21,4.99,11.61,776280,40408,23111,3718
Obion,Tennessee,2/6,-111,-15,3.38,1.52,2.68,17.1,165168,4.97,5.16,9.27,621852,5187,21512,1462
Overton,Tennessee,2/6,-67,-13,1.25,3.63,1.49,2.5,606342,2,5.03,3.38,937192,44413,2180,1888
Perry,Tennessee,2/6,-96,-9,4.73,2.35,1.78,8.4,867590,4.19,5.07,0.94,932939,37463,30047,639
Pickett,Tennessee,2/6,-63,-12,5.43,3.01,11.21,15.5,297280,3.42,2.69,1.41,340601,17982,13017,4758
Polk,Tennessee,2/6,-78,-14,2.44,1.32,1.75,15,649386,2.18,4.18,3.58,598351,49025,32956,3424
Putnam,Tennessee,2/6,-107,-6,3.7,2.4,8.94,11.8,488374,3.44,2.96,1.48,274079,36692,6988,2784
Rhea,Tennessee,2/6,-109,-9,3.44,2.39,1.21,10.8,185644,2.09,2.33,5.75,467686,32603,12515,3730
Roane,Tennessee,2/6,-120,-11,1.7,3.86,0.85,17.5,883084,0.88,0.68,1.27,144167,31093,37564,2055
Robertson,Tennessee,2/6,-63,-6,1.89,2.45,5.68,16.4,444296,2.41,3.09,5.32,161336,44035,38764,2785
Rutherford,Tennessee,2/6,-100,-10,4.82,4.36,2.93,2,275275,4.52,2.67,1.82,845453,45919,17215,4282
Scott,Tennessee,2/6,-114,-10,3.08,2.41,0.36,17.8,889808,2.63,3.95,9.65,855281,8674,49318,4531
Sequatchie,Tennessee,2/6,-62,-16,0.97,0.6,8.44,1.8,123878,3.02,0.06,0.82,355312,1517,20564,4946
Sevier,Tennessee,2/6,-117,-9,4.95,4.75,1.82,19.4,700601,4.13,0.09,1.42,316811,10912,5649,123
Shelby,Tennessee,2/6,-74,-14,1.95,0.36,1.6,12.5,698484,4.43,1.67,8.55,605821,9260,36130,3392
Smith,Tennessee,2/6,-80,-11,3.82,0.37,9.12,4.8,594506,3.88,0.55,8.17,413521,28528,8691,1596
Stewart,Tennessee,2/6,-68,-8,4.4,1.46,3.07,4.7,576126,5.3,2.76,5.47,350451,20919,36835,1041
Sullivan,Tennessee,2/6,-73,-12,5.15,0.27,4.96,3.9,781815,4.6,0.52,4.19,161907,46432,3654,1661
Sumner,Tennessee,2/6,-61,-16,1.84,1.63,6.48,4.1,607876,2.66,2.14,10.42,406537,47242,26405,1516
Tipton,Tennessee,2/6,-64,-8,4.44,2.2,8.79,11.9,896551,3.23,5.31,2.82,116596,20668,41447,414
Trousdale,Tennessee,2/6,-101,-13,3.56,4.32,11.73,7.7,265906,1.54,0.93,9.63,338118,27168,36019,1137
Unicoi,Tennessee,2/6,-71,-10,3.63,3.6,5.23,10.7,479610,0.48,3.5,2.01,659433,43381,28781,1302
Union,Tennessee,2/6,-72,-7,1.56,2.38,8.16,7.3,340782,2.04,3.34,7.87,108860,36091,17397,1495
Van Buren,Tennessee,2/6,-95,-8,0.16,0.52,5.25,6.8,302899,1.58,3.07,11.01,410525,16869,23169,2835
Warren,Tennessee,2/6,-103,-10,1.71,2.37,3.25,18.8,346727,3.33,1.54,0.28,787061,40938,13980,1296
Washington,Tennessee,2/6,-86,-8,1.42,4.28,0.45,4.5,650226,1.01,4.93,3.75,679378,36276,48891,118
Wayne,Tennessee,2/6,-103,-9,1.19,3.98,2.58,7.9,425776,3.13,1.54,5.68,366551,2098,18290,4063
Weakley,Tennessee,2/6,-73,-16,1.37,2.12,9.73,15.9,231234,3.69,1.9,0.14,558719,39781,42954,3115
White,Tennessee,2/6,-80,-6,5.45,4.66,0.09,0.7,356590,4.77,0.4,0.41,692542,18960,44502,1658
Williamson,Tennessee,2/6,-109,-13,4.78,3.36,11.5,10.4,772437,3.81,1.79,5.94,749206,8420,27575,1563
Wilson,Tennessee,2/6,-94,-8,0.9,2.56,7.03,5.1,644955,4.73,0.28,8.76,725472,13543,32703,980
Anderson,Texas,2/6,-70,-13,1.69,1.55,10.16,0.5,482396,0.6,2.83,4.87,699718,42063,42161,2523
Andrews,Texas,2/6,-103,-11,4.86,4.27,10.53,8.9,665163,2.33,2.93,4.97,440239,39399,7978,2661
Angelina,Texas,2/6,-98,-11,5.37,3.61,9.26,19.5,808679,4.21,0.93,1.88,100081,43856,43126,4599
Aransas,Texas,2/6,-86,-6,3.81,3.67,6.85,13,212930,3.07,3.26,2.67,969504,36695,23380,2804
Archer,Texas,2/6,-97,-15,2.09,5.45,9.79,8.1,959587,0.13,1.71,0.98,905576,12239,3428,3936
Armstrong,Texas,2/6,-72,-12,5,1.04,6.37,1.7,938880,0.87,2.22,8.99,361881,12192,20506,4121
Atascosa,Texas,2/6,-73,-6,1.94,0.81,11.4,9.8,843242,1,2.61,5.85,511875,22480,17476,263
Austin,Texas,2/6,-90,-7,0.95,4.11,2.55,8.7,453770,3.36,4.79,10.62,276922,18632,47140,519
Bailey,Texas,2/6,-75,-15,4.07,5.17,7.56,12.1,513791,4.28,2.65,1.82,507501,29646,38797,4011
Bandera,Texas,2/6,-95,-12,2.82,2.89,5.15,5.7,412997,2.81,2.01,4.23,562326,12408,42331,3160
Bastrop,Texas,2/6,-96,-8,1.15,2.69,6.25,9.2,756939,1.55,2.13,11.95,490073,38521,36682,3448
Baylor,Texas,2/6,-75,-15,3.58,3.49,1.43,9.9,794983,1.62,3.37,8.14,382370,25703,29901,2127
Bee,Texas,2/6,-115,-6,5.06,0.74,6.26,3.5,440245,3.03,0.06,11.06,480075,11657,20419,1433
Bell,Texas,2/6,-102,-13,0.33,2.71,3.68,12.4,415906,0.48,4.65,2.45,299006,42070,11881,2311
Bexar,Texas,2/6,-92,-13,1.24,0.89,5.64,11.4,515619,2.4,0.16,11.07,784136,24978,46528,1703
Blanco,Texas,2/6,-110,-10,2.06,1.06,11.17,2.3,759917,1.41,3.42,6.58,547151,33566,48403,3274
Borden,Texas,2/6,-109,-7,0.34,1.66,6.75,15.6,587128,3.29,4.87,1.51,762037,45847,9789,2924
Bosque,Texas,2/6,-61,-13,4.98,2.81,10.9,4.3,711214,3.9,0.86,4.54,377810,7177,41744,1347
Bowie,Texas,2/6,-84,-9,5.43,0.58,11.45,5.7,491230,1.26,3.82,4.69,308938,43143,30225,2746
Brazoria,Texas,2/6,-68,-11,3.56,0.46,10.91,15.7,281111,0.26,0.46,8.27,340243,22168,35456,1080
Brazos,Texas,2/6,-89,-12,3.08,4.43,11.26,4.9,294203,1.9,4.41,10.99,140408,5968,48399,3525
Brewster,Texas,2/6,-74,-8,5.48,0.15,10.5,14,789274,1.18,2.25,2.38,582288,40576,17471,1229
Briscoe,Texas,2/6,-84,-8,5.02,2.18,4.99,1.7,936370,3.48,2.01,4.03,716727,35656,27655,2254
Brooks,Texas,2/6,-66,-10,4.77,4.79,9,2.9,558213,2.57,3.12,1.41,696048,16833,5565,3044
Brown,Texas,2/6,-95,-14,3.77,0.98,11.92,19.3,408558,0.06,3.56,1.4,441922,23803,33071,3262
Burleson,Texas,2/6,-85,-7,4.28,2.73,11.25,0.8,272752,2.36,4.01,9.55,641203,35316,19528,599
Burnet,Texas,2/6,-114,-13,3.53,3.54,6.75,6.6,189649,4.33,2.38,2.47,167064,5357,14247,4875
Caldwell,Texas,2/6,-112,-8,0.3,0.93,7.23,17.3,423115,3.49,2.59,3.16,211073,24180,6767,3618
Calhoun,Texas,2/6,-100,-6,3.93,0.43,2.3,13.4,182141,3.95,4.52,10.05,759541,39692,18190,2055
Callahan,Texas,2/6,-71,-15,2.68,0.11,6.35,16.8,125688,4.68,4.16,7.4,140775,35300,27544,917
Cameron,Texas,2/6,-62,-15,0.66,4.73,5.62,10.8,790292,4.16,2.56,4.03,401597,13683,46559,4808
Camp,Texas,2/6,-62,-13,4.41,1.32,11.43,7.2,613432,2.07,4.86,2.24,398551,17875,5161,4263
Carson,Texas,2/6,-86,-15,1.25,1.77,10.13,14.6,925292,2.4,4.74,8.4,195907,34370,39968,3893
Cass,Texas,2/6,-70,-16,3.49,3.8,10.98,5.8,507250,1.37,0.54,4.86,934963,4251,40402,3904
Castro,Texas,2/6,-106,-6,3.01,2.26,10.74,15.7,207002,3.22,5.28,2.79,446686,5489,3364,882
Chambers,Texas,2/6,-75,-9,4.82,2.54,10.58,4.4,263283,1.03,4.52,7.27,116530,8689,11230,2604
Cherokee,Texas,2/6,-120,-11,3.27,4.9,6.03,5.4,161138,3.16,4.95,4.88,827934,8030,43424,3895
Childress,Texas,2/6,-112,-10,3.39,3.53,0.28,17.1,920369,3.8,2.15,1.86,934415,10675,27417,338
Clay,Texas,2/6,-87,-9,0.72,0.24,5.87,1.8,724839,4.11,1.5,9.91,178809,30896,33639,1699
Cochran,Texas,2/6,-65,-8,4.07,3.54,6.76,11.9,897698,5.28,2.98,11.27,759690,37461,31643,2340
Coke,Texas,2/6,-99,-10,2.41,1.62,8.1,3.7,757162,3.32,1.72,1.06,531824,40457,33292,978
Coleman,Texas,2/6,-87,-16,5.24,0.87,9.55,8.7,530398,1.55,0.42,6.7,347380,37818,9954,4400
Collin,Texas,2/6,-79,-14,3.59,0.79,1.74,6.7,517112,4.25,4.58,10.55,135413,39924,12006,3511
Collingsworth,Texas,2/6,-83,-11,4.94,3.92,1.93,3.4,879824,0.61,4.13,2.37,893090,11863,20650,4116
Colorado,Texas,2/6,-112,-13,2.72,0.16,4.4,9,781685,4.42,4.14,6.49,967516,41567,19875,4630
Comal,Texas,2/6,-101,-16,1.73,0.92,1.68,9.1,156443,3.81,4.5,10.16,876336,33066,28572,2907
Comanche,Texas,2/6,-87,-12,2.38,0.68,4.68,12,551735,2.14,1.32,4.81,630983,1085,30749,2747
Concho,Texas,2/6,-118,-10,0.54,2.07,5.96,3.9,572720,0.15,0.08,4.98,992886,31968,45608,1990
Cooke,Texas,2/6,-103,-13,0.72,0.16,3.44,0.6,291789,4.14,3.55,0.19,529739,9310,36981,1947
Coryell,Texas,2/6,-64,-16,1.97,0.39,5.51,4.9,764309,1.5,2.78,2.52,219271,30011,11781,4462
Cottle,Texas,2/6,-84,-9,1.25,2.03,1.51,10.2,616100,1.79,3.84,3.63,399625,21473,42127,4351
Crane,Texas,2/6,-111,-14,2.46,1.06,8.02,19.1,736271,1.95,4.22,8.62,556220,9702,38262,4946
Crockett,Texas,2/6,-111,-10,5.44,1.13,5.42,14.7,993686,0.61,1.72,6.64,544006,44933,10529,35
Crosby,Texas,2/6,-111,-6,4.49,1.46,7.22,12.3,597888,0.96,1.87,6.36,543809,13319,49521,607
