Country,Operator,MCC/MNC,TIME,Coverage RSRP,Quality RSRQ,VoLTE Drop Call (%),VoLTE Block Call (%),VoLTE Setup Failure (%),VoLTE Setup Time (sec),VoLTE Holding Time (min),Data Drop Call (%),Data Block Call (%),Data Setup Failure (%),Data DL Volume (MB),Data UL Volume (MB),Data DL Throughput (kbps),Data UL Throughput (kbps)
Egypt,Vodafone(EGYPT),602/02,2016-9,-158.31,-7.76,0.92,0.93,0.39,0.75,0.11,0.6,0.65,0.36,871082,1861,61881,7531
Egypt,Etisalat Misr,602/03,2016-9,-101.43,-11.67,0.76,0.63,0.27,0.79,0.97,0.08,0.64,0.19,358002,1530,11582,4009
Estonia,Tele2(ESTONIA),248/03,2016-9,-119.45,-12.27,0.61,0.05,0.46,0.12,0.59,0.1,0.66,0.83,610024,6882,45341,5843
France,SFR (Cegetel),208/10,2016-9,-78.38,-7.85,0.82,0.26,0.61,0.34,0.14,0.3,0.26,0.91,991391,8592,37788,5002
France,Orange (Iteneris),208/01,2016-9,-72.37,-15,0.85,0.68,0.16,0.33,0.91,0.41,0.01,0.53,833048,4662,61556,7158
France,Free Mobile,208/15,2016-9,-75.98,-13.76,0.63,0.12,0.22,0.53,0.39,0.32,0.06,0.62,768071,8395,47905,6377
France,Bouygues,208/20,2016-9,-118.54,-10.77,0.04,0.21,0.42,0.38,0.69,0.59,0.62,0.8,717724,5266,77347,2893
Germany,Telekom Deutschland (T-Mobile),262/01,2016-9,-92,-8.63,0.97,0.45,0.87,0.58,0.79,0.23,0.93,0.88,283628,6909,58718,9279
Germany,Vodafone(GERMANY),262/02,2016-9,-99.64,-6.82,0.12,0.44,0.78,0.74,0.03,0.68,0.02,0.7,114188,6320,12992,6239
Germany,Telefonica O2/viag,262/07,2016-9,-94.34,-8.7,0.56,0.99,0.97,0.93,0.06,0.52,0.85,0.47,380420,3286,22934,3000
Germany,E-Plus,262/03,2016-9,-73.59,-6.46,0.47,0.51,0.57,0.56,0.98,0.16,0.28,0.51,741226,6670,73310,9299
Hongkong,China Mobile - Peoples,454/12,2016-9,-67.52,-8.57,0.7,0.18,0.81,0.46,0.81,0.08,0.93,0.95,429566,5189,15777,8243
Hongkong,H3G(HONG KONG),454/03,2016-9,-118.65,-11.77,0.34,0.16,0.58,0.64,0.49,0.74,0.71,0.98,826296,1255,56844,9002
Hongkong,PCCW-HKT Telephone Limited,454/19,2016-9,-88.22,-6.38,0.81,0.99,0.63,0.59,0.92,0.38,0.28,0.66,283892,2789,44946,7649
Hongkong,SmarTone - Vodafone,454/06,2016-9,-157.46,-13.35,0.46,0.32,0.4,0.55,0.45,0.94,0.43,0.24,356318,4345,26300,7453
Hongkong,CSL (C&W),454/00,2016-9,-84.44,-11.77,0.49,0.18,0.94,0.29,0.91,0.39,0.34,0.54,908263,6727,95255,7104
Hungary,Vodafone(HUNGARY),216/70,2016-9,-65.25,-6.59,0.09,0.39,0.76,0.01,0.09,0.19,0.02,0.19,297645,9140,92648,9231
Hungary,T-Mobile(HUNGARY),216/30,2016-9,-147.9,-10.41,0.97,0.58,0.46,0.89,0.4,0.08,0.13,0.89,814162,4338,92520,9054
India,Airtel (Karnataka),404/45,2016-9,-78.32,-14.59,0.34,0.26,0.84,0.27,0.14,0.13,0.79,0.89,327794,2268,47977,7850
India,Airtel (Delhi),404/10,2016-9,-69.53,-14.28,0.38,0.01,0.1,0.97,0.48,0.39,0.32,0.01,448339,9669,28466,7094
Indonesia,Indosat (IDNSL),510/01,2016-9,-85.13,-6.71,0.7,0.42,0.68,0.58,0.01,0.4,0.82,0.08,563475,5632,41871,7482
Ireland,Vodafone(IRELAND),272/01,2016-9,-99.32,-11.88,0.24,0.08,0.74,0.2,0.25,0.86,0.73,0.32,936893,3249,72591,5194
Ireland,Meteor,272/03,2016-9,-128.35,-13.73,0.45,0.82,0.89,0.29,0.07,0.07,0.64,0.55,303167,7408,78591,6813
Ireland,Telefonica O2 (East DigiFone),272/02,2016-9,-75.12,-13.08,0.75,0.55,0.4,0.74,0.7,0.89,0.88,0.22,403858,9756,23390,8914
Italy,Vodafone Omnitel,222/10,2016-9,-61.03,-10.23,0.83,0.31,0.92,0.32,0.98,0.88,0.07,0.15,766652,9983,88872,3351
Italy,Wind,222/88,2016-9,-75.01,-9.98,0.39,0.73,0.22,0.67,0.6,0.08,0.73,0.55,253482,9023,46592,5362
Japan,KDDI Corporation,440/51,2016-9,-109.89,-12.53,0.6,0.11,0.27,0.9,0.24,1,0.13,0.27,911580,4041,57424,9847
Japan,Soft Bank (Vodafone KK),440/20,2016-9,-117.45,-14.93,0.88,0.05,0.73,0.64,0.14,0.45,0.15,0.85,719029,7848,23335,6993
Japan,KDDI,440/50,2016-9,-81.63,-11.74,0.58,0.79,0.46,0.53,0.77,0.56,1,0.96,927975,6705,19702,1670
Japan,NTT Docomo,440/10,2016-9,-158.4,-11.32,0.92,0.86,0.07,0.56,0.93,0.19,0.59,0.84,358621,6224,79484,1885
Jordan,Zain (Fastlink),416/01,2016-9,-103.45,-13.3,0.8,0.26,0.55,0.58,0.23,0.49,0.17,0.19,401558,9996,11660,8506
Jordan,Orange (MobileCom),416/77,2016-9,-151.99,-12.17,0.53,0.7,0.12,0.79,0.85,0.31,0.34,0.79,549288,4828,52447,1305
Kazakhstan ,K-Cell,401/02,2016-9,-106.17,-12.62,0.36,0.03,0.1,0.91,0.54,0.63,0.99,0.41,450417,4584,72653,5251
Kuwait,MTC/Zain,419/02,2016-9,-107.58,-14.14,0.15,0.18,0.75,0.34,0.26,0.15,0.59,0.72,676301,5266,46510,8361
Kuwait,Viva (KTC),419/04,2016-9,-127.34,-13.64,0.96,0.29,0.66,0.5,0.94,0.17,0.65,0.2,311120,4736,57723,7287
Lebanon,MTC (MIC 2 Touch),415/03,2016-9,-73.41,-7.93,0.02,0.4,0.42,0.48,0.28,0.64,0.25,0.42,860390,5808,78067,9586
Luxembourg,Tango,270/77,2016-9,-127.41,-11.77,0.87,0.17,0.96,0.9,0.04,0.22,0.64,0.73,465297,6653,61945,9242
Macao,CTM,455/01,2016-9,-82.24,-10.26,0.6,0.1,0.99,0.66,0.05,0.72,0.27,0.27,420079,4964,89635,3056
Macao,Hutchison 3,455/03,2016-9,-128.21,-7.05,0.07,0.57,0.33,0.81,0.37,0.93,0.15,0.13,352745,2066,41149,1059
Malaysia,Celcom,502/19,2016-9,-156.79,-12.36,0.09,0.97,0.62,0.27,0.5,0.37,0.36,0.57,935807,1594,67602,8622
Malaysia,DiGi  Telecommunication,502/16,2016-9,-115.67,-6.16,0.36,0.54,0.6,0.76,0.41,0.58,0.84,0.54,250598,8183,51521,5959
Malaysia,Maxis,502/12,2016-9,-113.09,-8.5,0.74,0.49,0.22,0.34,0.04,0.82,0.79,0.58,969790,6348,65169,6718
Malta,Vodafone(MALTA),278/01,2016-9,-104.32,-7.08,0.05,0.36,0.48,0.56,0.82,0.69,0.68,0.73,426603,8271,36606,2402
Mauritius,Cellplus Orange,617/01,2016-9,-129.17,-9.09,0.33,0.23,0.21,0.04,0.44,0.88,0.32,0.36,923408,4377,45140,2147
Netherlands,Vodafone(NETHERLANDS),204/04,2016-9,-153.91,-12.8,0.81,0.01,0.41,0.27,0.07,1,0.14,0.53,560678,3855,13592,8264
Netherlands,T-mobile (ex Ben),204/16,2016-9,-145.11,-8.71,0.77,0.17,0.41,0.79,0.5,0.82,0.98,0.68,486167,5235,13548,3942
New Zealand,Vodafone(NEW ZEALAND),530/01,2016-9,-157.59,-14.58,0.69,0.49,0.81,0.19,0.13,0.56,0.26,0.12,648851,5863,62318,1685
Nigeria,EMTS,621/60,2016-9,-137.13,-11.82,0.32,0.67,0.84,0.59,0.28,0.53,0.84,0.2,873154,3704,11033,3604
Norway,Telenor Mobile,242/01,2016-9,-105.65,-7.83,0.43,0.9,0.76,0.37,0.28,0.92,0.48,0.89,547729,7781,43703,7900
Norway,NetCom TeliaSonera,242/02,2016-9,-94.28,-12.25,0.4,0.36,0.3,0.2,0.1,0.84,0.08,0.92,464393,3434,52478,2511
Oman,Nawras,422/03,2016-9,-139.6,-6.52,0.04,0.64,0.63,0.26,0.24,0.2,0.98,0.33,586728,7199,80949,2215
Oman,Oman Mobile - GTO (Omantel),422/02,2016-9,-109.23,-7.94,0.86,0.16,0.53,0.72,0.68,0.08,0.35,0.35,142448,5779,55319,8614
Philippines,Smart,515/03,2016-9,-132.16,-11.68,0.63,0.54,0.73,0.66,0.22,0.23,0.28,0.72,308523,1613,80758,4698
Poland,"T-Mobile (ERA,PTC)",260/02,2016-9,-91.84,-6.96,0.92,0.29,0.22,0.7,0.57,0.92,0.51,0.11,431684,3838,63271,1553
Poland,Orange/Centertel,260/03,2016-9,-149.64,-9.42,0.73,0.66,0.66,0.3,0.7,0.07,0.42,0.5,845969,3355,72443,9989
Portugal,Vodafone(PORTUGAL),268/01,2016-9,-105.85,-11.1,0.19,0.35,0.31,0.95,0.19,0.92,1,0.36,411599,4042,96963,6990
Portugal,Optimus (Sonecom),268/03,2016-9,-79.44,-12.7,0.76,0.2,0.93,0.3,0.86,0.44,0.27,0.7,524691,5514,17597,8141
Qatar,Vodafone(QATAR),427/02,2016-9,-100.73,-6.34,0.01,0.6,0.37,0.08,0.85,0.54,0.41,0.6,796945,9191,70578,2151
Qatar,Q-Tel,427/01,2016-9,-93.78,-10.28,0.03,0.85,0.65,0.28,0.63,0.13,0.4,0.67,331337,6813,39027,4417
Romania,Orange (Mobilrom),226/10,2016-9,-107.96,-11.99,0.05,0.31,0.95,0.08,0.44,0.28,0.52,0.62,867586,2171,42677,7679
Russia,MTS(RUSSIA),250/01,2016-9,-128.01,-9.72,0.42,0.02,0.47,0.21,0.49,0.8,0.35,0.83,960120,3943,54950,4790
Russia,MegaFon,250/02,2016-9,-70.47,-13.73,0.51,0.66,0.17,0.09,0.93,0.58,0.82,0.4,258752,8508,90780,4875
Russia,Vimpelcom Beeline (KB Impuls),250/99,2016-9,-68.27,-11.56,0.1,0.06,0.11,0.91,0.08,0.84,0.27,0.76,776421,5832,97109,7195
Saudi Arabia,Saudi Telecom Company,420/01,2016-9,-112.91,-13.47,0.27,0.74,0.87,0.14,0.09,0.22,0.38,0.01,287725,8666,92828,3744
Saudi Arabia,Mobily,420/03,2016-9,-117.9,-14.65,0.49,0.49,0.56,0.78,0.84,0.22,0.2,0.54,385782,7109,56792,1057
SERBIA,Telenor Serbia,220/01,2016-9,-125.91,-10.8,0.3,0.94,0.18,0.12,0.3,0.17,0.97,0.44,772665,4949,80226,1181
Singapore,Mobile One,525/03,2016-9,-96.84,-14.16,0.89,0.21,0.45,0.05,0.41,0.3,0.93,0.17,201661,7850,56079,7630
Singapore,Starhub,525/05,2016-9,-150.21,-8.06,0.9,0.29,0.68,0.26,0.54,0.34,0.02,0.86,241709,2550,14839,6439
Singapore,SingTel,525/01,2016-9,-67.65,-6.28,0.17,0.02,0.78,0.97,0.58,0.64,0.7,0.29,414499,1609,48176,1397
Slovak Republic,Orange (ex Globtel),231/01,2016-9,-87.09,-8.6,0.64,0.76,0.46,0.2,0.07,0.14,0.06,0.36,456493,4864,86187,1752
Slovenia,SI Mobil,293/40,2016-9,-92.84,-9,0.67,0.47,0.3,0.24,0.35,0.64,0.14,0.26,875252,3429,84072,9433
South Africa,Vodacom(SOUTH AFRICA),655/01,2016-9,-133.5,-10.19,0.28,0.32,0.32,0.91,0.6,0.77,0.59,0.53,274067,1646,81813,4832
South Africa,MTN(SOUTH AFRICA),655/10,2016-9,-137.46,-9.67,0.17,0.57,0.36,0.66,0.61,0.94,0.39,0.37,138011,2632,21036,8363
South Korea,KT (KTF),450/08,2016-9,-113.36,-13.19,0.89,0.05,0.72,0.42,0.55,0.84,0.85,0.81,564305,7918,94270,8315
South Korea,SK Telecom,450/05,2016-9,-60.26,-7.76,0.52,0.25,1,0.52,0.15,0.63,0.77,0.57,661457,7495,29436,2073
Spain,Orange/Amena,214/03,2016-9,-80.42,-12.8,0.09,0.12,0.36,0.59,0.71,0.55,0.19,0.97,674407,4136,40144,3399
Spain,Vodafone (AirTel),214/01,2016-9,-133.7,-14.41,0.75,0.57,0.07,0.57,0.62,0.9,0.04,0.25,424962,1094,23616,5148
Spain,Xfera Yoigo,214/04,2016-9,-115.28,-14.96,0.05,0.49,0.61,0.2,0.5,0.02,0.9,0.48,964886,8233,66061,7626
Spain,Telefonica Moviles(SPAIN),214/07,2016-9,-73.77,-11.32,0.18,0.5,0.12,0.93,0.9,0.32,0.87,0.24,799695,1933,91975,9738
Sweden,Tele2 - Comviq,240/07,2016-9,-82.05,-14.35,0.11,0.43,0.11,0.7,0.33,0.34,0.83,0.91,726418,3918,32789,9629
Sweden,"Telenor (Vodafone,Europolitn)",240/08,2016-9,-138.54,-6.19,0.84,0.57,0.64,0.83,0.04,0.44,0.62,0.4,814298,7134,25138,5920
Sweden,TeliaSonera Mobile,240/01,2016-9,-119.14,-14.49,0.22,0.22,0.14,0.77,0.45,0.13,0.12,0.81,480027,4183,74155,1516
Switzerland,Swisscom,228/01,2016-9,-72.98,-12.54,0.94,0.25,0.33,0.56,0.82,0.74,0.16,1,775488,7327,65412,9881
Switzerland,Sunrise DiAx,228/02,2016-9,-75.13,-7.83,0.51,0.7,0.32,0.91,0.16,0.95,0.72,0.6,489043,3623,53459,7562
Switzerland,Orange(SWITZERLAND),228/03,2016-9,-153.74,-6.39,0.91,0.29,0.66,0.98,0.4,0.06,0.81,0.71,682797,9159,99289,1598
Thailand,True Move  HSPA,520/00,2016-9,-132.63,-13.85,0.42,0.85,0.87,0.78,0.05,0.94,0.43,0.77,559171,3295,34218,6390
Thailand, AIS,520/03,2016-9,-93.72,-9.2,0.48,0.04,0.2,0.17,0.1,0.45,0.61,0.43,389225,2070,67186,6262
Turkey,Vodafone (TelSim),286/02,2016-9,-147.44,-14.84,0.85,0.46,0.11,0.71,0.77,0.91,0.99,0.97,226642,2650,69321,5564
Turkey,Turkcel,286/01,2016-9,-103.23,-11.51,0.31,0.56,0.15,0.4,0.26,0.25,0.71,0.23,915868,6685,98292,2639
United Arab Emirates,Etisalat(UAE),424/02,2016-9,-101.05,-13.72,0.02,0.06,0.24,0.49,0.15,0.13,0.78,0.05,557411,1362,38160,4545
United Arab Emirates,Du,424/03,2016-9,-68.76,-6.29,0.21,1,0.24,0.79,0.05,0.73,0.48,0.39,307057,9111,74038,4085
United Kingdom,Vodafone(UK),234/15,2016-9,-158.25,-9.93,0.77,0.01,0.37,0.05,0.22,0.88,0.39,0.92,781784,6758,24700,6783
United Kingdom,Everything Everywhere,234/30,2016-9,-152.7,-6.39,0.84,0.01,0.26,0.76,0.53,0.29,0.8,0.4,945671,9451,39982,8655
United Kingdom,Telefonica O2 (CellNet),234/10,2016-9,-124.29,-6.46,0.86,0.98,0.97,0.75,0.2,0.44,0.8,0.66,927165,9546,45841,9736
United Kingdom,Everything Everywhere (ex-Orange),234/33,2016-9,-94.78,-11.34,0.12,0.32,0.74,0.97,0.11,0.2,0.3,0.84,690295,7294,72896,4583
Unted States,AT&T,310/410,2016-9,-76.55,-13.43,0.55,0.77,0.56,0.02,0.84,0.94,0.56,0.57,648659,8936,32646,1324
Unted States,Guamcell Cellular and Paging,310/370,2016-9,-115.68,-8.23,0.73,1,0.42,1,0.35,0.65,0.08,0.5,181208,1351,64403,9202
Unted States,T-Mobile,310/260,2016-9,-80.47,-14.4,0.32,0.98,0.16,0.92,0.75,0.1,0.25,0.75,362910,5995,43612,2532
Unted States,Verizon Wireless,311/48,2016-9,-102.43,-10.58,1,0.34,0.46,0.68,0.69,0.03,0.14,0.54,929306,4556,53947,4027
Albania,Vodafone(ALBANIA),276/02,2016-10,-124.64,-10.09,0.91,0.57,0.33,0.55,0.44,0.75,0.54,0.59,373507,8794,78342,6264
Australia,Vodafone Hutchison,505/03,2016-10,-131.3,-8.75,0.91,0.56,0.32,0.01,0.03,0.53,0.41,0.91,903914,7851,26287,4488
Australia,Optus,505/02,2016-10,-109.52,-10.53,0.37,0.63,0.66,0.77,0.7,0.3,0.39,0.67,328386,3153,65564,7789
Australia,Telstra,505/01,2016-10,-80.16,-13.06,0.84,0.49,0.39,0.26,0.84,0.4,0.38,0.89,756917,5911,32423,8420
Austria,A1 Austria Telekom (Mobilkom),232/01,2016-10,-123.34,-13.68,1,0.53,0.97,0.5,0.57,0.04,0.84,0.25,979502,6968,60231,1963
Austria,H3G(AUSTRIA),232/10,2016-10,-123.72,-13.34,0.3,0.14,0.65,0.78,0.81,0.49,0.67,0.79,629123,2919,53867,6440
Bahrain,Viva,426/04,2016-10,-119.1,-10.81,0.68,0.35,0.84,0.94,0.42,0.47,1,0.31,233998,4478,82434,3604
Bahrain,Batelco,426/01,2016-10,-154.53,-12.41,0.83,0.93,0.29,0.91,0.97,0.19,0.62,0.37,649913,6781,13607,5450
Bahrain,Zain/Vodafone/MTC,426/02,2016-10,-114.74,-12.87,0.65,0.56,0.77,0.52,0.7,0.83,0.86,0.35,940127,8153,42822,9272
Belgium,"Base (KPN,Orange)",206/20,2016-10,-77.42,-14.52,0.92,0.72,0.5,0.08,0.43,0.65,0.75,0.52,249901,6757,69144,3095
Belgium,Mobistar S.A.,206/10,2016-10,-72.02,-10.86,0.89,0.71,0.78,0.7,0.7,0.41,0.86,0.89,960391,1279,17045,8907
Belgium,Belgacom Mobile,206/01,2016-10,-83.31,-8.72,0.88,0.54,0.13,0.74,0.21,0.03,0.81,0.59,388237,6870,29161,6611
Brazil,Vivo S.A,724/10,2016-10,-100.11,-7.15,0.78,0.39,0.07,0.62,0.19,0.43,0.38,0.03,974477,6710,86130,7977
Brazil,TIM,724/04,2016-10,-81.98,-7.34,0.41,0.73,0.11,0.16,0.84,0.25,0.04,0.37,824889,4505,72783,4372
Bulgaria,Mobiltel,284/01,2016-10,-70.24,-11.35,0.69,0.15,0.45,0.91,0.77,0.77,0.47,0.17,636871,2950,82566,8788
Canada,Bell Mobility,302/610,2016-10,-60.06,-7.28,0.52,0.91,0.42,0.42,0.94,0.13,0.98,0.33,533939,9113,40182,9438
Canada,Telus Mobility,302/220,2016-10,-61.49,-6.88,0.84,0.04,0.85,0.94,0.61,0.68,0.79,0.07,368318,4641,57389,7249
China,China Mobile,460/07,2016-10,-135.62,-13.84,0.71,0.84,0.89,0.35,0.24,0.56,0.92,0.66,459853,4085,53458,3373
China,China Unicom,460/01,2016-10,-74.74,-7.2,0.7,0.7,0.96,0.43,0.14,0.43,0.54,0.36,459762,3055,50799,5597
China,China Mobile,460/02,2016-10,-112.27,-9.09,0.17,0.11,0.62,0.55,0.44,0.02,0.31,0.83,871206,6313,46638,1606
China,China Mobile,460/00,2016-10,-80.59,-13.77,0.18,0.3,0.17,0.76,0.64,0.36,0.18,0.55,293056,7827,14242,7914
Croatia,Croatian Telecom (ex T- Mobile),219/01,2016-10,-134.08,-9.47,0.84,0.9,0.41,0.49,0.61,0.65,0.65,0.67,498542,2503,35484,1603
Croatia,VIP-net,219/10,2016-10,-70.07,-7.84,0.26,0.7,0.16,0.88,0.54,0.12,0.51,0.63,620549,2323,43134,9988
Czech Republic,Telefonica O2 (Eurotel),230/02,2016-10,-108.94,-13.88,0.75,0.87,0.59,0.96,0.36,0.74,0.52,0.43,906312,3252,60157,3570
Denmark,Telenor (Sonofon),238/02,2016-10,-144.1,-11.6,0.29,0.91,0.43,0.97,0.17,0.07,0.43,0.69,151729,1034,13675,8612
Dominica Rep.,"Orange Dominicana, S.A.",370/01,2016-10,-80.79,-10.63,0.96,0.88,0.99,0.68,0.16,0.98,0.83,0.48,908689,9900,91531,5828
Egypt,Vodafone(EGYPT),602/02,2016-10,-140.45,-9.81,0.2,0.93,0.75,1,0.48,0.72,0.59,0.01,724556,1723,32878,8562
Egypt,Etisalat Misr,602/03,2016-10,-158.22,-8.88,0.31,0.87,0.66,0.14,0.24,0.5,0.48,0.03,961093,6433,45483,6670
Estonia,Tele2(ESTONIA),248/03,2016-10,-87.54,-11.35,0.12,0.33,0.5,0.14,0.67,0.92,0.48,0.7,966519,9067,98595,9131
France,SFR (Cegetel),208/10,2016-10,-101.84,-14.55,0.22,0.69,0.2,0.73,0.11,0.8,0.58,0.44,271410,6001,63480,7815
France,Orange (Iteneris),208/01,2016-10,-63.12,-12.25,0.67,0.05,0.13,0.94,0.12,0.21,0.12,0.14,380786,5201,12796,2979
France,Free Mobile,208/15,2016-10,-61.12,-12.03,0.33,0.15,0.06,0.29,0.57,0.06,0.6,0.75,202940,1122,11581,3011
France,Bouygues,208/20,2016-10,-132.87,-11.18,0.18,0.29,0.15,0.17,0.24,0.01,0.87,0.99,970464,9070,31981,6201
Germany,Telekom Deutschland (T-Mobile),262/01,2016-10,-159.34,-14.29,0.34,0.13,0.26,0.19,0.09,0.98,0.82,0.68,375590,4661,84387,5135
Germany,Vodafone(GERMANY),262/02,2016-10,-63.18,-14.07,0.9,0.62,0.11,0.31,0.19,0.65,0.56,0.58,589863,5197,88204,1747
Germany,Telefonica O2/viag,262/07,2016-10,-85.63,-9.02,0.83,0.23,0.54,0.74,0.52,0.58,0.37,0.87,440668,6114,91817,2479
Germany,E-Plus,262/03,2016-10,-100.4,-9.74,0.03,0.5,0.56,0.42,0.87,0.37,0.03,0.1,505137,4743,10567,6574
Hongkong,China Mobile - Peoples,454/12,2016-10,-91.48,-9.33,0.69,0.15,0.84,0.69,0.99,0.2,0.54,0.53,709241,4314,44552,6008
Hongkong,H3G(HONG KONG),454/03,2016-10,-74.76,-14.04,0.65,0.1,0.47,0.71,0.89,0.94,0.17,0.28,542565,1708,97799,8703
Hongkong,PCCW-HKT Telephone Limited,454/19,2016-10,-92.14,-6.11,0.34,0.54,0.18,0.02,0.82,0.24,0.22,0.11,197778,8881,27471,6100
Hongkong,SmarTone - Vodafone,454/06,2016-10,-144.21,-14.03,0.29,0.1,1,0.19,0.72,0.18,0.23,0.13,818540,4842,74517,3761
Hongkong,CSL (C&W),454/00,2016-10,-96.17,-10.61,0.87,0.73,0.5,0.84,0.09,0.13,0.11,0.2,482658,8770,30976,1790
Hungary,Vodafone(HUNGARY),216/70,2016-10,-80.75,-7.19,0.5,0.01,0.35,0.71,0.69,0.12,0.6,0.17,472400,9183,39164,8556
Hungary,T-Mobile(HUNGARY),216/30,2016-10,-139.42,-9.62,0.09,0.62,0.39,0.39,0.97,0.03,0.09,0.2,672136,6623,20860,5221
India,Airtel (Karnataka),404/45,2016-10,-65.45,-14.17,0.52,0.27,0.82,0.89,0.02,0.97,0.42,0.97,636823,6916,25400,1973
India,Airtel (Delhi),404/10,2016-10,-68.5,-13.22,0.54,0.21,0.9,0.5,0.05,0.91,0.83,0.2,490315,3130,50315,3238
Indonesia,Indosat (IDNSL),510/01,2016-10,-127.08,-12.54,0.32,0.95,0.4,0.89,0.68,0.47,0.28,0.19,913861,3897,31592,3480
Ireland,Vodafone(IRELAND),272/01,2016-10,-120.47,-12.19,0.42,0.49,0.61,0.94,0.9,0.74,0.94,0.33,985285,6782,65661,3063
Ireland,Meteor,272/03,2016-10,-82.29,-10.76,0.28,0.22,0.2,0.57,0.78,0.47,0.29,0.2,619721,8392,61704,9324
Ireland,Telefonica O2 (East DigiFone),272/02,2016-10,-127.13,-9.58,0.16,0.61,0.08,0.87,0.86,0.87,0.9,0.22,929832,4295,22296,1469
Italy,Vodafone Omnitel,222/10,2016-10,-159.39,-13.15,0.24,0.5,0.22,0.24,0.29,0.8,0.49,0.32,336518,6582,47369,4848
Italy,Wind,222/88,2016-10,-122.17,-9.17,0.12,0.59,0.06,0.88,0.41,0.81,0.08,0.17,719820,7174,79696,3999
Japan,KDDI Corporation,440/51,2016-10,-69.22,-13.24,1,0.94,0.13,0.62,0.87,0.41,0.61,0.19,792890,1102,26323,4761
Japan,Soft Bank (Vodafone KK),440/20,2016-10,-152.4,-10.3,0.89,0.22,0.56,0.09,0.44,0.94,0.9,0.2,519465,9740,15999,3748
Japan,KDDI,440/50,2016-10,-145.53,-6.72,0.68,0.15,0.63,0.36,0.5,0.86,0.04,0.07,374669,9198,24800,5924
Japan,NTT Docomo,440/10,2016-10,-117.64,-13.48,0.41,0.15,0.4,0.07,0.44,0.52,0.56,0.25,733125,3869,94843,9528
Jordan,Zain (Fastlink),416/01,2016-10,-95.75,-13.61,0.68,0.35,0.87,0.34,0.82,0.55,0.32,0.32,901698,8360,11741,7750
Jordan,Orange (MobileCom),416/77,2016-10,-69.35,-9.44,0.77,0.93,0.55,0.64,0.41,0.04,0.97,0.51,316981,2160,39260,5142
Kazakhstan ,K-Cell,401/02,2016-10,-62.87,-8.53,0.1,0.18,0.86,0.73,0.13,0.39,0.28,0.26,121803,5427,19644,5989
Kuwait,MTC/Zain,419/02,2016-10,-123.32,-14.29,0.43,0.48,0.88,0.57,0.59,0.82,0.02,0.81,455176,1487,75050,9026
Kuwait,Viva (KTC),419/04,2016-10,-66.07,-14.36,0.14,0.59,0.11,0.06,0.97,0.84,0.94,0.34,513839,8356,45032,9506
Lebanon,MTC (MIC 2 Touch),415/03,2016-10,-79.26,-10.29,0.86,0.04,0.83,0.89,0.03,0.86,0.57,0.89,409912,4437,60285,8106
Luxembourg,Tango,270/77,2016-10,-131.43,-8.24,0.72,0.3,0.72,0.23,0.45,0.19,0.6,0.36,190959,4252,29187,4255
Macao,CTM,455/01,2016-10,-141.48,-12.73,0.87,0.6,0.53,0.66,0.14,0.21,0.98,0.26,794554,5649,66066,7298
Macao,Hutchison 3,455/03,2016-10,-151.4,-14.14,0.09,0.55,1,0.65,0.24,0.21,0.08,0.05,981417,8515,10565,3630
Malaysia,Celcom,502/19,2016-10,-66.76,-10.33,0.07,0.09,0.23,0.73,0.47,0.48,0.62,0.98,510149,8410,62209,5210
Malaysia,DiGi  Telecommunication,502/16,2016-10,-148.19,-14.2,0.59,0.75,0.1,0.8,0.84,0.81,0.26,0.45,956222,2436,99702,4499
Malaysia,Maxis,502/12,2016-10,-75.11,-13.66,0.19,0.09,0.04,0.73,1,0.14,0.26,0.82,211626,7526,48858,7194
Malta,Vodafone(MALTA),278/01,2016-10,-111.46,-8.67,0.23,0.27,0.92,0.31,0.87,0.52,0.3,0.47,527041,5596,36911,5699
Mauritius,Cellplus Orange,617/01,2016-10,-75.41,-10.99,0.16,1,0.69,0.51,0.88,0.82,0.29,0.78,211432,6157,17942,7598
Netherlands,Vodafone(NETHERLANDS),204/04,2016-10,-72.66,-8.9,0.97,0.05,0.53,0.67,0.81,0.39,0.42,0.62,464673,5046,19284,5545
Netherlands,T-mobile (ex Ben),204/16,2016-10,-73.29,-10.71,0.84,0.19,0.61,0.88,0.32,0.2,0.06,0.89,606062,7610,37904,6632
New Zealand,Vodafone(NEW ZEALAND),530/01,2016-10,-134.71,-9.67,0.32,0.2,0.88,0.35,0.48,0.83,0.36,0.52,172256,9642,55877,2258
Nigeria,EMTS,621/60,2016-10,-92.65,-14.28,0.29,0.67,0.15,0.86,0.88,0.79,0.83,0.44,222675,3753,49709,8920
Norway,Telenor Mobile,242/01,2016-10,-142.52,-12.06,0.27,0.17,0.96,0.26,0.35,1,0.58,0.82,194578,8316,31398,6902
Norway,NetCom TeliaSonera,242/02,2016-10,-147.61,-14.25,0.51,0.69,0.04,0.6,0.6,0.4,0.91,0.98,558752,8731,74492,2522
Oman,Nawras,422/03,2016-10,-154.2,-11.13,0.39,0.76,0.36,0.87,0.51,0.98,0.46,0.07,111122,4581,44295,3722
Oman,Oman Mobile - GTO (Omantel),422/02,2016-10,-83.86,-12,0.69,0.5,0.86,0.83,0.42,0.09,0.17,0.96,595185,3049,52263,6845
Philippines,Smart,515/03,2016-10,-112.58,-9.41,0.4,0.59,0.45,0.92,0.92,0.3,0.3,0.36,874675,5010,15370,1012
