Country,Operator,MCC/MNC,TIME,Coverage RSRP,Quality RSRQ,VoLTE Drop Call (%),VoLTE Block Call (%),VoLTE Setup Failure (%),VoLTE Setup Time (sec),VoLTE Holding Time (min),Data Drop Call (%),Data Block Call (%),Data Setup Failure (%),Data DL Volume (MB),Data UL Volume (MB),Data DL Throughput (kbps),Data UL Throughput (kbps)
South Korea,KT (KTF),450/08,W48,-84.11,-8.53,0.16,0.9,0.03,0.73,0.36,0.18,0.72,0.24,850152,5579,91277,9209
South Korea,SK Telecom,450/05,W48,-77.79,-9.43,0.67,0.52,0.71,0.02,0.57,0.74,0.39,0.37,613833,5628,72464,3912
Spain,Orange/Amena,214/03,W48,-122.97,-11.57,0.77,0.77,0.38,0.53,0.18,0.83,0.47,0.92,887355,2890,90440,6227
Spain,Vodafone (AirTel),214/01,W48,-145.87,-14.53,0.34,0.7,0.78,0.1,0.46,0.59,0.3,0.41,193576,8311,19650,5185
Spain,Xfera Yoigo,214/04,W48,-124.01,-12.29,0.78,0.74,0.74,0.73,0.53,0.61,0.25,0.36,111296,9508,65875,1174
Spain,Telefonica Moviles(SPAIN),214/07,W48,-111.9,-9.26,0.09,0.34,0.04,0.15,0.62,0.65,0.03,0.13,419295,6294,75379,6747
Sweden,Tele2 - Comviq,240/07,W48,-79.71,-7.61,0.67,0.32,0.64,0.66,0.11,0.62,0.23,0.44,480942,8455,33378,9137
Sweden,"Telenor (Vodafone,Europolitn)",240/08,W48,-131.22,-9.56,0.93,0.88,0.9,0.75,0.73,0.61,0.27,0.3,984023,5469,62035,6906
Sweden,TeliaSonera Mobile,240/01,W48,-105.96,-14.24,0.57,0.58,0.04,0.64,0.37,0.64,0.67,0.33,561002,6532,62532,9165
Switzerland,Swisscom,228/01,W48,-61.12,-7.16,0.36,0.45,0.69,0.41,0.97,0.18,0.67,0.57,236026,5165,96064,8638
Switzerland,Sunrise DiAx,228/02,W48,-136.66,-7.62,0.56,0.01,0.66,0.39,0.73,0.37,0.42,0.8,648346,4824,67387,6490
Switzerland,Orange(SWITZERLAND),228/03,W48,-68.69,-11.2,0.23,0.41,0.72,0.93,0.95,0.64,0.27,0.93,511611,9530,52066,4613
Thailand,True Move  HSPA,520/00,W48,-79.7,-7.01,0.61,0.64,0.18,0.07,0.35,0.93,0.63,0.68,258827,1487,69324,3677
Thailand, AIS,520/03,W48,-140.11,-14.88,0.3,0.9,0.36,0.26,0.56,0.27,0.76,0.73,844983,3640,68617,2732
Turkey,Vodafone (TelSim),286/02,W48,-108.68,-10.5,0.74,0.44,0.31,0.61,0.51,0.96,0.81,0.99,807503,2760,11507,6273
Turkey,Turkcel,286/01,W48,-76.66,-11.18,0.72,0.35,0.02,0.86,0.94,0.68,0.31,0.19,616219,8843,79881,1662
United Arab Emirates,Etisalat(UAE),424/02,W48,-122.5,-7.72,0.18,0.77,0.78,0.34,0.14,0.86,0.89,0.48,315857,2434,19170,4015
United Arab Emirates,Du,424/03,W48,-79.63,-9.29,0.16,0.81,0.33,0.98,0.18,0.86,0.47,0.33,845371,9925,70391,2172
United Kingdom,Vodafone(UK),234/15,W48,-85.09,-12.42,0.7,0.73,0.82,0.38,0.41,0.6,0.62,0.1,670977,9356,23307,1463
United Kingdom,Everything Everywhere,234/30,W48,-80.14,-7.89,0.47,0.37,0.93,0.1,0.34,0.94,0.9,0.48,741600,2216,46907,5485
United Kingdom,Telefonica O2 (CellNet),234/10,W48,-137.57,-10.6,0.61,0.43,0.23,0.42,0.75,0.97,0.14,0.58,287782,7488,63602,6087
United Kingdom,Everything Everywhere (ex-Orange),234/33,W48,-98.31,-14.87,0.76,0.07,1,0.98,0.21,0.01,0.53,0.46,173143,6118,69262,6525
Unted States,AT&T,310/410,W48,-116.05,-7.21,0.17,0.81,0.58,0.73,0.43,0.37,0.24,0.77,881176,9567,74560,2263
Unted States,Guamcell Cellular and Paging,310/370,W48,-105.04,-9.44,0.48,0.8,0.31,0.27,0.85,0.75,0.01,0.48,394663,4240,65983,9289
Unted States,T-Mobile,310/260,W48,-107.26,-12.95,0.41,0.42,0.59,0.44,0.66,0.85,0.33,0.63,669129,1750,45710,2196
Unted States,Verizon Wireless,311/48,W48,-100.14,-8.74,0.42,0.14,0.57,0.46,0.71,0.62,0.47,0.74,874773,3099,49339,7622
Albania,Vodafone(ALBANIA),276/02,W49,-87.63,-9.67,0.07,0.42,0.56,0.52,0.11,0.57,0.3,0.35,995255,8184,49896,7171
Australia,Vodafone Hutchison,505/03,W49,-151.59,-8.62,0.72,0.21,0.94,0.45,0.08,0.28,0.69,0.78,894101,9577,40450,6470
Australia,Optus,505/02,W49,-123.17,-7.93,0.13,0.22,0.2,0.66,0.02,0.51,0.48,0.25,787349,4751,81169,6205
Australia,Telstra,505/01,W49,-115.13,-13.14,0.9,0.7,0.53,0.3,0.2,0.24,0.58,0.16,706958,3136,49258,4386
Austria,A1 Austria Telekom (Mobilkom),232/01,W49,-60.51,-8.06,0.14,0.57,0.25,0.91,0.42,0.94,0.28,0.83,324259,9163,76001,1455
Austria,H3G(AUSTRIA),232/10,W49,-127.92,-14.14,0.37,0.77,0.02,0.27,0.75,0.08,0.92,0.34,226818,1628,72185,6388
Bahrain,Viva,426/04,W49,-116.12,-7.32,0.97,0.2,0.7,0.34,0.31,0.19,0.62,0.95,889284,1180,84845,7662
Bahrain,Batelco,426/01,W49,-114.91,-12.3,0.33,0.71,0.89,0.96,0.79,0.63,0.02,0.26,385574,7948,38569,2813
Bahrain,Zain/Vodafone/MTC,426/02,W49,-78.23,-9.81,0.57,0.9,1,0.22,0.96,0.23,0.01,0.13,483506,5930,54762,2272
Belgium,"Base (KPN,Orange)",206/20,W49,-132.34,-12.68,0.89,0.34,0.88,0.29,0.42,0.82,0.4,0.05,884555,4612,20323,7540
Belgium,Mobistar S.A.,206/10,W49,-131.14,-10.63,0.28,0.17,0.12,0.04,0.27,0.83,0.96,0.76,430838,5402,79398,5331
Belgium,Belgacom Mobile,206/01,W49,-102.16,-11.3,0.46,0.99,0.3,0.93,0.54,0.28,0.78,0.77,180360,5106,83430,9760
Brazil,Vivo S.A,724/10,W49,-145.44,-8.52,0.91,0.32,0.54,0.37,0.87,0.67,0.06,0.63,858259,3631,14337,6060
Brazil,TIM,724/04,W49,-91.55,-14.39,0.1,0.03,0.09,0.68,0.86,0.71,0.22,0.3,408398,9221,81340,6048
Bulgaria,Mobiltel,284/01,W49,-99.56,-6.81,0.4,0.99,0.32,0.35,0.4,0.76,0.03,0.62,474720,6629,58478,3676
Canada,Bell Mobility,302/610,W49,-152.86,-14.5,0.78,0.31,0.75,0.27,0.62,0.06,0.68,0.86,266568,9336,92613,8444
Canada,Telus Mobility,302/220,W49,-69.01,-12.47,0.96,0.84,0.29,0.39,0.5,0.72,0.92,0.36,812783,5399,81071,9812
China,China Mobile,460/07,W49,-126.34,-6.14,0.37,0.14,0.82,0.14,0.34,0.2,0.19,0.01,650998,5914,99978,3253
China,China Unicom,460/01,W49,-127.33,-13.09,0.4,0.86,0.22,0.29,0.03,0.25,0.21,0.61,671983,7831,14782,2072
China,China Mobile,460/02,W49,-138.09,-7.03,0.27,0.33,0.72,0.14,0.26,0.39,0.3,0.23,683643,3842,91561,7665
China,China Mobile,460/00,W49,-80.3,-7.52,0.51,0.83,0.04,0.65,0.28,0.88,0.25,0.67,621581,9005,13866,2794
Croatia,Croatian Telecom (ex T- Mobile),219/01,W49,-82.81,-14.42,0.59,0.73,0.14,0.94,0.6,0.15,0.81,0.78,748923,9898,99486,4344
Croatia,VIP-net,219/10,W49,-155.37,-13.48,0.74,0.14,0.16,0.12,0.26,0.41,0.58,0.1,230498,1626,36456,6197
Czech Republic,Telefonica O2 (Eurotel),230/02,W49,-98.64,-11.58,0.19,1,0.97,0.58,0.38,0.32,0.27,0.22,930993,5009,98728,8252
Denmark,Telenor (Sonofon),238/02,W49,-69.52,-14.44,0.76,0.68,0.63,0.8,0.92,0.22,0.35,0.87,843556,6469,21729,9851
Dominica Rep.,"Orange Dominicana, S.A.",370/01,W49,-117.76,-7.06,0.84,1,0.31,0.91,0.02,0.48,0.07,0.39,310663,6892,16284,4801
Egypt,Vodafone(EGYPT),602/02,W49,-80.7,-8.75,0.41,0.4,0.86,0.82,0.72,0.61,0.29,0.28,746079,6175,72572,2970
Egypt,Etisalat Misr,602/03,W49,-79.4,-11.03,0.05,0.58,0.01,0.05,0.37,0.04,0.77,0.02,985551,6297,53158,8190
Estonia,Tele2(ESTONIA),248/03,W49,-137.75,-7.3,0.51,0.83,0.88,0.13,0.21,0.77,0.33,0.73,784601,6810,99797,7981
France,SFR (Cegetel),208/10,W49,-144.29,-7.37,0.27,0.74,0.03,0.68,0.23,0.47,0.06,0.22,866454,5331,72258,5420
France,Orange (Iteneris),208/01,W49,-106.44,-14.05,0.41,0.65,0.2,0.85,0.32,0.92,0.13,0.09,619010,3437,20741,4261
France,Free Mobile,208/15,W49,-101.14,-7.97,0.83,0.68,0.39,0.05,0.24,0.93,0.11,0.4,101633,6522,62970,2954
France,Bouygues,208/20,W49,-118.09,-9.35,0.68,0.02,0.75,0.58,0.9,0.15,0.57,0.29,527032,7459,47539,3543
Germany,Telekom Deutschland (T-Mobile),262/01,W49,-103.43,-12.3,0.16,0.1,0.36,0.76,0.56,0.99,0.64,0.65,631931,4054,90043,4291
Germany,Vodafone(GERMANY),262/02,W49,-148.32,-6.9,0.33,0.54,0.93,0.45,0.84,0.2,0.07,0.31,170364,2936,63767,8350
Germany,Telefonica O2/viag,262/07,W49,-135.77,-7.09,0.94,0.73,0.4,0.79,0.02,0.69,0.89,0.92,881518,3216,94837,9146
Germany,E-Plus,262/03,W49,-157.06,-13.71,0.87,0.12,0.56,0.16,0.31,0.03,0.22,0.2,874197,6493,27720,4858
Hongkong,China Mobile - Peoples,454/12,W49,-75.96,-6.97,0.23,0.26,0.93,0.58,0.65,0.2,0.75,0.9,729737,6329,21254,8288
Hongkong,H3G(HONG KONG),454/03,W49,-157.65,-6.1,0.21,0.89,0.31,0.67,0.13,0.18,0.1,0.29,825174,1452,98380,7796
Hongkong,PCCW-HKT Telephone Limited,454/19,W49,-145.38,-13.29,0.85,0.84,0.86,0.77,0.73,0.22,0.45,0.74,900686,8031,39924,1233
Hongkong,SmarTone - Vodafone,454/06,W49,-106.58,-7.56,0.54,0.81,0.95,0.24,0.2,0.94,0.17,0.47,643372,8846,34026,6021
Hongkong,CSL (C&W),454/00,W49,-132.22,-6.48,0.15,0.66,0.32,0.34,0.41,0.54,0.51,0.47,857750,5263,36517,1941
Hungary,Vodafone(HUNGARY),216/70,W49,-127.7,-9.56,0.08,0.78,0.51,0.83,0.11,0.06,0.07,0.35,795986,3689,95365,1521
Hungary,T-Mobile(HUNGARY),216/30,W49,-77.8,-8.03,0.22,0.07,0.29,0.03,0.21,0.04,0.38,0.99,865980,5955,33950,2668
India,Airtel (Karnataka),404/45,W49,-93.17,-7.67,0.87,0.22,0.32,0.69,0.81,0.89,0.95,0.97,886735,5717,99596,2333
India,Airtel (Delhi),404/10,W49,-101.15,-10.46,0.64,0.4,0.54,0.65,0.29,0.91,0.63,0.17,656043,6852,17733,2060
Indonesia,Indosat (IDNSL),510/01,W49,-142.73,-12.14,0.7,0.5,0.78,0.73,0.05,0.19,0.91,0.03,911883,7489,39445,3550
Ireland,Vodafone(IRELAND),272/01,W49,-100.29,-6.34,0.85,0.68,0.28,0.63,0.1,0.45,0.1,0.66,326711,1182,23214,5319
Ireland,Meteor,272/03,W49,-87.21,-10.4,0.91,0.42,0.17,0.42,0.3,0.96,0.63,0.72,882968,6429,33314,7125
Ireland,Telefonica O2 (East DigiFone),272/02,W49,-155.44,-13.75,0.23,0.48,0.01,0.5,0.76,0.96,0.16,0.65,507149,6635,73220,2531
Italy,Vodafone Omnitel,222/10,W49,-142.41,-13.19,0.23,0.81,0.4,0.81,0.64,0.57,0.27,0.6,771727,5292,87168,1603
Italy,Wind,222/88,W49,-157.08,-6.88,0.88,0.29,0.05,0.72,0.36,0.33,0.1,0.32,192538,3784,46877,1327
Japan,KDDI Corporation,440/51,W49,-104.76,-7.6,0.73,0.99,0.14,0.35,0.85,0.61,0.45,0.94,973139,1607,47695,4026
Japan,Soft Bank (Vodafone KK),440/20,W49,-119.52,-15,0.32,0.99,0.88,0.65,0.27,0.02,1,0.7,666602,2147,66226,9142
Japan,KDDI,440/50,W49,-115.98,-13.18,0.65,0.43,0.9,0.72,0.4,0.23,0.44,0.74,629130,9731,37544,8932
Japan,NTT Docomo,440/10,W49,-137.02,-14.01,0.92,0.53,0.46,0.91,0.33,0.37,0.85,0.15,569764,1194,75150,3687
Jordan,Zain (Fastlink),416/01,W49,-139.11,-11.27,0.45,0.66,0.39,0.42,0.1,0.23,0.63,0.07,767271,3610,66471,5244
Jordan,Orange (MobileCom),416/77,W49,-67.34,-13.38,0.07,0.11,0.35,0.28,0.65,0.36,0.14,0.97,420991,6335,38930,7606
Kazakhstan ,K-Cell,401/02,W49,-97.19,-7.3,0.82,0.87,0.77,0.65,0.79,0.41,0.23,0.6,184428,2378,36544,1874
Kuwait,MTC/Zain,419/02,W49,-89.56,-14.68,0.07,0.74,1,0.1,0.98,0.65,0.22,0.07,301593,8105,67969,7948
Kuwait,Viva (KTC),419/04,W49,-85.65,-7.35,0.87,0.61,0.22,0.61,0.57,0.39,0.41,0.92,724738,2051,84398,7741
Lebanon,MTC (MIC 2 Touch),415/03,W49,-156.95,-6.53,0.27,0.49,0.26,0.01,0.59,0.75,0.68,0.96,239202,2007,83767,7269
Luxembourg,Tango,270/77,W49,-124.26,-11.87,0.77,0.68,0.77,0.77,0.55,0.03,0.59,0.77,485754,2798,97359,4694
Macao,CTM,455/01,W49,-114.43,-13.82,0.06,0.73,0.62,0.81,0.06,0.55,0.72,0.17,662659,3293,73325,5134
Macao,Hutchison 3,455/03,W49,-100.23,-10.97,0.52,0.94,0.7,0.9,0.62,0.77,0.93,0.31,793811,7419,18279,2593
Malaysia,Celcom,502/19,W49,-152.19,-12.09,0.67,0.87,0.75,0.14,0.9,0.69,0.92,0.7,907182,9083,76652,3201
Malaysia,DiGi  Telecommunication,502/16,W49,-150.53,-11.2,0.52,0.02,0.04,0.8,0.96,0.59,0.92,0.94,278813,6576,24444,3978
Malaysia,Maxis,502/12,W49,-106.26,-11.31,0.88,0.02,0.28,0.26,0.83,0.96,0.79,0.4,159187,1742,54510,7533
Malta,Vodafone(MALTA),278/01,W49,-127.43,-7.06,0.64,0.72,0.9,0.61,0.39,0.65,0.99,0.79,787746,8699,13304,5229
Mauritius,Cellplus Orange,617/01,W49,-67.16,-10.67,0.37,0.51,0.34,0.49,0.22,0.2,0.36,0.88,761772,9969,64566,1681
Netherlands,Vodafone(NETHERLANDS),204/04,W49,-106.7,-9.2,0.49,0.25,0.83,0.5,0.17,0.97,0.79,0.35,912449,5566,66464,5145
Netherlands,T-mobile (ex Ben),204/16,W49,-136.02,-10.24,0.8,0.67,0.58,0.56,0.66,0.64,0.52,0.4,781220,9359,53766,9768
New Zealand,Vodafone(NEW ZEALAND),530/01,W49,-140.4,-11.2,0.7,0.47,0.24,0.04,0.41,0.23,0.91,0.54,735630,3719,50382,1349
Nigeria,EMTS,621/60,W49,-100.74,-14.2,0.26,0.16,0.19,0.44,0.94,0.86,0.36,0.4,565302,2127,50573,2457
Norway,Telenor Mobile,242/01,W49,-101.68,-11.08,0.67,0.43,1,0.08,0.28,0.01,0.58,0.77,377989,9191,26602,3574
Norway,NetCom TeliaSonera,242/02,W49,-89.38,-14.73,0.64,0.97,0.33,0.94,0.52,0.14,0.51,0.39,461047,8736,29364,6908
Oman,Nawras,422/03,W49,-119.03,-14.39,0.91,0.66,0.42,0.37,0.92,0.38,0.05,0.32,850287,7665,69874,9761
Oman,Oman Mobile - GTO (Omantel),422/02,W49,-141.1,-13.58,0.32,0.06,0.44,0.14,0.06,0.48,0.11,0.69,845481,2521,86018,6018
Philippines,Smart,515/03,W49,-66.82,-9.51,0.31,0.59,0.75,0.92,0.48,0.6,0.44,0.37,996485,3544,80121,5959
Poland,"T-Mobile (ERA,PTC)",260/02,W49,-105.58,-11.32,0.3,0.73,0.84,0.48,0.82,0.12,0.49,0.15,184878,2317,50618,9156
Poland,Orange/Centertel,260/03,W49,-89.4,-13.15,0.22,0.11,0.5,0.14,0.67,0.39,0.53,0.85,867802,2361,40792,8095
Portugal,Vodafone(PORTUGAL),268/01,W49,-65.75,-10.22,0.99,0.14,0.34,0.28,0.8,0.19,0.53,0.68,765539,3217,81114,9683
Portugal,Optimus (Sonecom),268/03,W49,-131.91,-12.22,0.56,0.99,0.75,0.52,0.43,0.7,0.77,0.84,107854,7951,89240,4473
Qatar,Vodafone(QATAR),427/02,W49,-137.73,-13.86,0.2,0.64,0.1,0.82,0.03,0.55,0.16,0.24,118843,6371,21806,7174
Qatar,Q-Tel,427/01,W49,-115.87,-9.02,1,0.8,0.27,0.82,0.12,0.69,0.27,0.88,864039,9550,30780,8049
Romania,Orange (Mobilrom),226/10,W49,-100.93,-8.04,0.74,0.21,0.82,0.15,0.62,0.83,0.22,0.07,603317,3737,22902,9849
Russia,MTS(RUSSIA),250/01,W49,-123.16,-12.88,0.82,0.16,0.99,0.22,0.84,0.21,0.88,0.81,680995,5123,91954,9238
Russia,MegaFon,250/02,W49,-129.4,-10.61,0.59,0.47,0.58,0.37,0.22,0.69,0.85,0.61,334359,9793,13567,8374
Russia,Vimpelcom Beeline (KB Impuls),250/99,W49,-143.04,-7.9,0.37,0.43,0.03,0.61,0.05,0.45,0.07,0.85,598595,9367,11316,9892
Saudi Arabia,Saudi Telecom Company,420/01,W49,-95.04,-10.46,0.74,0.3,0.06,0.26,0.06,0.41,0.28,0.76,542254,4866,85361,5370
Saudi Arabia,Mobily,420/03,W49,-105.64,-12.6,0.63,0.46,0.77,0.84,0.31,0.59,0.42,0.52,139787,7653,75928,1753
SERBIA,Telenor Serbia,220/01,W49,-103.08,-9.94,0.72,0.15,0.86,0.48,0.86,0.97,0.38,0.92,140839,2437,85806,2012
Singapore,Mobile One,525/03,W49,-111.31,-11.08,0.76,0.94,0.35,0.83,0.14,0.86,0.49,0.88,941211,5094,81850,8263
Singapore,Starhub,525/05,W49,-146.97,-11.61,0.14,0.92,0.76,0.91,0.32,0.78,0.09,0.66,567296,3932,96507,8273
Singapore,SingTel,525/01,W49,-102.47,-12.98,0.52,0.41,0.42,0.17,0.23,0.05,0.68,0.11,898280,7078,54923,2395
Slovak Republic,Orange (ex Globtel),231/01,W49,-155.2,-14.86,0.34,0.14,0.61,0.94,0.23,0.69,0.79,0.95,394313,2408,50548,1056
Slovenia,SI Mobil,293/40,W49,-130.57,-14.68,0.5,0.82,0.44,0.6,0.25,0.36,0.23,0.22,258652,1167,94153,4258
South Africa,Vodacom(SOUTH AFRICA),655/01,W49,-81.6,-7.46,0.94,0.17,0.67,0.15,0.33,0.8,0.83,0.76,896741,1728,43726,1130
South Africa,MTN(SOUTH AFRICA),655/10,W49,-143.36,-14.24,0.08,0.62,0.97,0.29,0.78,0.01,0.78,0.39,253503,2203,20153,1091
South Korea,KT (KTF),450/08,W49,-138.91,-6.35,0.32,0.4,0.39,0.96,0.29,0.76,0.42,0.07,781994,2216,67958,6431
South Korea,SK Telecom,450/05,W49,-149.31,-6.56,0.3,0.14,0.42,0.52,0.02,0.45,0.68,0.63,708728,3365,62669,4209
Spain,Orange/Amena,214/03,W49,-83.96,-7.56,0.22,0.71,0.8,0.1,0.45,0.18,0.16,0.98,838336,8934,26388,4693
Spain,Vodafone (AirTel),214/01,W49,-154.12,-7.48,0.58,0.98,0.91,0.65,0.07,0.56,0.22,0.89,395738,7688,76676,5385
Spain,Xfera Yoigo,214/04,W49,-64.21,-13.44,0.06,0.55,0.92,0.38,0.58,0.92,0.83,0.63,457770,4144,59999,5345
Spain,Telefonica Moviles(SPAIN),214/07,W49,-103.62,-14.23,0.4,0.45,0.73,0.03,0.46,0.68,0.51,0.74,164866,2454,52982,2289
Sweden,Tele2 - Comviq,240/07,W49,-121.76,-11.76,0.04,0.9,0.81,0.5,0.91,0.45,0.51,0.11,564594,6390,10333,8347
Sweden,"Telenor (Vodafone,Europolitn)",240/08,W49,-140.23,-9.46,0.94,0.95,0.58,0.03,0.01,0.89,0.81,0.78,202951,2586,75219,8363
Sweden,TeliaSonera Mobile,240/01,W49,-142.99,-14.42,0.87,0.93,0.89,0.69,0.79,0.36,0.72,0.59,498301,5681,61213,7337
Switzerland,Swisscom,228/01,W49,-67.78,-10.34,0.57,0.42,0.62,0.68,0.28,0.05,0.86,0.49,133895,9124,83999,8792
Switzerland,Sunrise DiAx,228/02,W49,-112.24,-8.14,0.1,0.87,0.23,0.69,0.61,0.34,0.56,0.52,910462,9829,78342,6980
Switzerland,Orange(SWITZERLAND),228/03,W49,-146.72,-12.98,0.65,0.34,0.09,0.63,0.12,0.46,0.82,0.86,404957,6996,94960,7409
Thailand,True Move  HSPA,520/00,W49,-158.56,-12.31,0.42,0.32,0.03,0.06,0.12,0.28,0.1,0.42,292074,6693,52452,6394
Thailand, AIS,520/03,W49,-145.6,-13.67,0.34,0.79,0.53,0.69,0.71,0.76,0.73,0.58,188417,6426,75425,8353
Turkey,Vodafone (TelSim),286/02,W49,-81.52,-14.33,0.14,0.64,0.3,0.47,0.37,0.78,0.88,0.43,994210,2353,62849,5426
Turkey,Turkcel,286/01,W49,-140.67,-14.5,0.97,0.12,0.67,0.8,0.57,0.21,0.06,0.13,213635,7566,22597,7140
United Arab Emirates,Etisalat(UAE),424/02,W49,-128.36,-11.32,0.05,0.87,0.35,0.92,0.53,0.04,0.55,0.15,260860,2664,51125,3609
United Arab Emirates,Du,424/03,W49,-87.95,-6.7,0.76,0.06,0.91,0.79,0.97,0.86,0.82,0.2,190502,1369,89581,6804
United Kingdom,Vodafone(UK),234/15,W49,-107.08,-8.7,0.92,0.81,0.18,0.27,0.54,0.04,0.79,0.65,159007,5305,84207,6725
United Kingdom,Everything Everywhere,234/30,W49,-132.3,-11.58,0.82,0.47,0.33,0.73,0.61,0.35,0.96,0.47,251585,4356,18743,1456
United Kingdom,Telefonica O2 (CellNet),234/10,W49,-143.05,-9.29,0.48,0.19,0.55,0.82,0.76,0.41,0.92,0.59,615751,4271,42136,1572
United Kingdom,Everything Everywhere (ex-Orange),234/33,W49,-131.05,-8.12,0.96,0.94,0.47,0.74,0.17,0.02,0.76,0.86,227300,2785,68700,7379
Unted States,AT&T,310/410,W49,-93.46,-14.63,0.73,0.48,0.57,0.49,0.91,0.24,1,0.47,974693,9209,78474,4274
Unted States,Guamcell Cellular and Paging,310/370,W49,-90.71,-13.4,0.12,0.75,0.66,0.4,0.71,0.37,0.46,0.84,218331,1463,53831,2258
Unted States,T-Mobile,310/260,W49,-84.18,-11.86,0.81,0.91,0.14,0.17,0.91,0.33,0.01,0.46,433466,5590,35231,4688
Unted States,Verizon Wireless,311/48,W49,-69.85,-9.06,0.74,0.96,0.26,0.91,0.31,0.45,0.4,0.86,698577,5681,60456,2665
Albania,Vodafone(ALBANIA),276/02,W50,-114.04,-14.45,0.63,0.3,0.09,0.13,0.36,0.1,0.65,0.61,717356,4889,64480,7386
Australia,Vodafone Hutchison,505/03,W50,-89.29,-8.56,0.44,0.68,0.14,0.73,0.32,0.84,0.07,0.85,578198,6063,35186,9433
Australia,Optus,505/02,W50,-108.83,-10.03,0.21,0.02,0.44,0.36,0.78,0.65,0.53,0.58,807493,2806,33737,5250
Australia,Telstra,505/01,W50,-96.28,-6.96,0.29,0.54,0.55,0.53,0.14,0.88,0.66,0.42,127663,4961,16688,6253
Austria,A1 Austria Telekom (Mobilkom),232/01,W50,-127.95,-6.4,0.61,0.02,0.13,0.27,0.13,0.72,0.29,0.44,259293,1218,15175,4257
Austria,H3G(AUSTRIA),232/10,W50,-132.44,-9.03,0.52,0.91,0.9,0.69,0.45,0.07,0.06,0.67,304348,3316,14121,5952
Bahrain,Viva,426/04,W50,-90.99,-10.85,0.5,0.23,0.51,0.2,0.4,0.54,0.6,1,650251,8945,60219,7932
Bahrain,Batelco,426/01,W50,-79.65,-11.12,0.16,0.53,0.3,0.04,0.7,0.88,0.18,0.96,741735,8111,17293,5905
Bahrain,Zain/Vodafone/MTC,426/02,W50,-83.39,-7,0.24,0.5,0.1,0.12,0.36,0.51,0.66,0.73,560639,2274,84596,4019
Belgium,"Base (KPN,Orange)",206/20,W50,-117.67,-6.75,0.42,0.93,0.94,0.95,0.31,0.93,0.21,0.98,255881,2358,30907,7794
Belgium,Mobistar S.A.,206/10,W50,-103.15,-14.4,0.77,0.72,0.75,0.56,0.06,0.03,0.18,0.6,907942,1847,76139,7359
Belgium,Belgacom Mobile,206/01,W50,-73.22,-7.65,0.29,0.62,0.7,0.88,0.94,0.17,0.11,0.97,312201,2808,36116,9318
Brazil,Vivo S.A,724/10,W50,-78.98,-9.39,0.31,0.71,0.55,0.27,0.73,0.27,0.8,0.77,951893,1177,18109,8094
Brazil,TIM,724/04,W50,-123.38,-8.93,0.42,0.32,0.01,0.43,0.95,0.65,0.36,0.63,222616,8733,65104,4790
Bulgaria,Mobiltel,284/01,W50,-130.42,-11.57,0.81,0.38,0.44,0.46,0.25,0.18,0.84,0.81,857165,6739,38521,5222
Canada,Bell Mobility,302/610,W50,-103.73,-12.59,0.22,0.98,0.15,0.88,0.59,0.07,1,0.56,493130,8628,90935,8464
Canada,Telus Mobility,302/220,W50,-80.46,-6.84,0.15,0.95,0.23,0.46,0.25,0.46,0.75,0.92,214821,5835,28954,1946
China,China Mobile,460/07,W50,-156.03,-8.14,0.71,0.92,0.22,0.03,0.07,0.02,0.27,0.73,208963,2805,31252,2235
China,China Unicom,460/01,W50,-134.2,-13.06,0.5,0.42,0.81,0.1,0.76,0.26,0.14,0.27,500251,4583,40204,4418
China,China Mobile,460/02,W50,-145.85,-8.34,0.55,0.47,0.59,0.27,0.43,0.05,0.65,0.5,250531,2244,29030,8220
China,China Mobile,460/00,W50,-62.03,-10.82,0.38,0.4,0.71,0.91,0.56,0.62,0.43,0.89,142430,4544,53188,6799
Croatia,Croatian Telecom (ex T- Mobile),219/01,W50,-75.29,-12.99,0.64,0.89,0.15,0.84,0.5,0.09,0.9,0.47,130271,8534,87230,6855
Croatia,VIP-net,219/10,W50,-130.07,-12.39,0.36,0.76,0.39,0.02,0.35,0.68,0.73,0.35,126326,9978,59065,4937
Czech Republic,Telefonica O2 (Eurotel),230/02,W50,-136.86,-6.77,0.21,0.13,0.48,0.81,0.46,0.69,0.89,0.82,487630,8793,64406,4885
Denmark,Telenor (Sonofon),238/02,W50,-104.93,-8.56,0.74,0.83,0.26,0.58,0.08,0.13,0.9,0.13,780444,8996,42346,4980
Dominica Rep.,"Orange Dominicana, S.A.",370/01,W50,-106.41,-14.55,0.74,0.47,0.5,0.15,0.71,0.35,0.51,0.58,390454,6729,23274,1273
Egypt,Vodafone(EGYPT),602/02,W50,-86.9,-9.21,0.62,1,0.87,0.75,0.07,0.39,0.15,0.86,777164,5090,62698,5773
Egypt,Etisalat Misr,602/03,W50,-138.14,-6.54,0.61,0.42,0.78,0.66,0.26,0.55,0.22,0.53,701729,3078,65874,7701
Estonia,Tele2(ESTONIA),248/03,W50,-113.99,-14.59,0.41,0.31,0.37,0.5,0.08,0.23,0.86,0.6,892385,9243,80492,8968
France,SFR (Cegetel),208/10,W50,-98.78,-6.11,0.94,0.45,0.09,0.99,0.95,0.83,0.76,0.6,246135,4713,73656,6301
France,Orange (Iteneris),208/01,W50,-110.81,-13.02,0.69,0.42,0.9,0.68,0.43,0.63,0.38,0.25,171897,3180,45968,8491
